contacts,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70+
0-4,0.0784313725490196,0.06874983746553578,0.0,0.0,0.027183292915705256,0.0,0.03752975341116536,0.003110296313936828,0.048012571253352794,0.0,0.018656716417910446,0.0,0.0,0.0,0.005210559200199656
5-9,0.06766917293233084,0.1097560975609756,0.15168539325842698,0.0,0.0,0.022540360775049884,0.043746242194754086,0.11940605601024279,0.03868112978956526,0.0,0.024171688329613125,0.006195601521765961,0.00425531914893617,0.05420308856226069,0.003933254588973292
10-14,0.0,0.16720455381111932,0.3020833333333333,0.07086247338136568,0.0,0.0,0.0,0.011382004641237576,0.01345917118444418,0.004326757110501442,0.0018943175108589432,0.015389439266130506,0.0029191823905157597,0.0,0.025497879261570013
15-19,0.0,0.0,0.07142857142857142,0.07000000000000002,0.025341635185507458,0.00975609756097561,0.03368664672784933,0.0,0.034746931263422244,0.1118028775368401,0.04409015910467814,0.00971726264487608,0.003952569169960474,0.0,0.0
20-24,0.030840023873218346,0.0,0.0,0.026288637971179443,0.0909090909090909,2.0414494816144804,0.08084056601702386,0.027770560939687702,0.0,0.031427741442138044,0.020661735998798433,0.02222222222222222,0.038461538461538464,0.0,0.018867924528301886
25-29,0.0,0.0267379679144385,0.0,0.010415585122024422,2.1009355221751598,1.0571428571428572,0.056757152479763186,0.05077913370399774,0.29433867231868255,0.027328010827871695,0.07261050367344155,0.020602977516987968,0.0886124186267542,0.02077794983964289,0.033596693273955605
30-34,0.04626912448647571,0.0547945205479452,0.0,0.0379746835443038,0.08784808037056888,0.05993071264859788,0.08759124087591241,0.08577929379668779,0.04614764749375401,0.07690392400232407,0.11305425195102356,0.09939817407974025,0.08035790110118333,0.047843406174388384,0.02292807989838557
35-39,0.004132231404958678,0.16117216117216115,0.013937282229965157,0.0,0.032520325203252036,0.057780517648045523,0.09243783471827095,0.2094240837696335,0.03017176794075249,0.04769316911686444,0.034078756323258616,0.054730253051855755,0.03747110840415542,0.004545454545454545,0.09504132231404959
40-44,0.0733037609704588,0.060000000000000005,0.01893939393939394,0.048507462686567165,0.0,0.3848858028723911,0.057148559558214365,0.03467282144857203,0.053571428571428575,0.08781869688385269,0.06624163743932811,0.09171597633136094,0.22516860968977775,0.01015228426395939,0.1269928714785238
45-49,0.0,0.0,0.007117437722419929,0.1824561403508772,0.049440769632707375,0.04177399258963673,0.11133138735635377,0.06407048401895331,0.10265979378345512,0.05405405405405405,0.10865543598780003,0.22278563765491347,0.12188076522400272,0.053953182160684086,0.052857138964305966
50-54,0.034139851760562806,0.04493804903767282,0.003194888178913738,0.07377154808751635,0.03332580035086988,0.11379918257087551,0.16780223869399838,0.04693829277526316,0.07939372657849145,0.11140205127309204,0.0967741935483871,0.34356035481849173,0.16051042315277705,0.050362205548168525,0.07350009362503006
55-59,0.0,0.011038115845774635,0.02487310061064591,0.015581003113913663,0.034348320628770836,0.030943819828503253,0.1413817973230403,0.0722395863416585,0.10534268012782153,0.21889364871362288,0.329235975636687,0.13529411764705884,0.08025669408578161,0.03859183913490016,0.04190947699620974
60-64,0.0,0.006453211506191002,0.004016064257028113,0.005394649632474891,0.050603081689468796,0.11328458485560325,0.09729173950025312,0.0420994697576563,0.22014027669794795,0.10193267815514888,0.1309301825581812,0.06831460447798511,0.05228758169934641,0.06738807660355635,0.053757800942206085
65-69,0.0,0.07207207207207207,0.0,0.0,0.0,0.023290463581295596,0.0507888860374721,0.0044777167519395415,0.008702712645094495,0.03956348497044403,0.03601973285618468,0.02880228743741578,0.059085684809681585,0.06896551724137931,0.0
70+,0.0196078431372549,0.015037593984962405,0.08843537414965986,0.0,0.0625830866531354,0.1082817575391731,0.06998381365220381,0.26920002201098264,0.3130066323157316,0.11144599079987345,0.15114958564027067,0.08993465394051953,0.135526439773405,0.0,0.0784313725490196
