contacts,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70+
0-4,0.03508771929824562,0.10845502033749903,0.0,0.012269938650306749,0.025055904774476147,0.0,0.12877438269650543,0.005514224966833058,0.007661949111283569,0.0,0.003846153846153846,0.0,0.0,0.0,0.027024256190866017
5-9,0.10675023821367931,0.17567567567567566,0.12953367875647667,0.0,0.0,0.01428829649130281,0.1008466004279068,0.22225809061906557,0.008300671628662073,0.0023269451956625937,0.0,0.006682042660535979,0.009302325581395349,0.05469584391282671,0.0
10-14,0.0,0.14278646410659776,0.6386554621848739,0.05739031511435696,0.005649717514124294,0.0,0.0037448989112170493,0.029004811436004696,0.0,0.004311414000180514,0.0018413707481330724,0.010416130790541126,0.003846153846153846,0.0,0.012814318808378775
15-19,0.013419044121194159,0.0,0.057848788319771534,0.1792452830188679,0.03004849666922961,0.004784688995215311,0.0,0.0,0.03514029274942325,0.0022779396695738795,0.07673464614076145,0.0,0.008097165991902834,0.0,0.0
20-24,0.028426456787488213,0.0,0.005907664754146891,0.031171392245726952,0.22413793103448273,0.18457676568713263,0.0618430709059442,0.06606307202788379,0.010273132008845621,0.12873145432442523,0.023907986143089453,0.025423728813559324,0.03397016666165662,0.0,0.04455030252981615
25-29,0.0,0.01694915254237288,0.0,0.005108121889988053,0.18995517013412413,0.10679611650485436,0.0761747811877773,0.05063258817973484,0.28289531172733273,0.10122226744392027,0.054092264291304815,0.045065036543369276,0.05790509405151215,0.035195126901122836,0.054034306256741535
30-34,0.15876144664145447,0.12631578947368421,0.00425531914893617,0.0,0.06720382267195046,0.08043407258780698,0.10344827586206898,0.12325153752000602,0.070063742680129,0.11768946657817067,0.10780526805151383,0.15242242025164696,0.069189240501364,0.019355298848345203,0.054452535458308526
35-39,0.007326007326007325,0.3,0.035516436317896645,0.0,0.07736223229118552,0.057613766551024584,0.13281882782866894,0.12962962962962962,0.10383256975954834,0.051918252120323964,0.0719915609298647,0.07245108657441515,0.061624649859943974,0.007936507936507936,0.06859205776173286
40-44,0.011697971417894623,0.012875536480686695,0.0,0.0490566037735849,0.013824884792626729,0.36992213196206203,0.08676589574731186,0.11932241288905494,0.08176100628930817,0.05586347604102733,0.06723031460088885,0.11199195274389465,0.3681894329885937,0.017092979411492397,0.15210415316309972
45-49,0.0,0.004219409282700422,0.0070921985815602835,0.003717472118959108,0.2025147810718502,0.15472982196698964,0.17037533209594097,0.06974641451517574,0.06530423627196112,0.15950920245398775,0.10787498751765612,0.05592704133136487,0.3466822279323219,0.06989795251908913,0.07589285714285715
50-54,0.007038061747562179,0.0,0.0031055900621118015,0.12839222521996063,0.03856175362236248,0.08477637736053573,0.1600113663118782,0.09915740270040083,0.08057870278490313,0.11060187446006318,0.06403940886699509,0.15645615168538834,0.126033554147125,0.020068483354043872,0.06377002429374942
55-59,0.0,0.011904761904761904,0.016835016835016835,0.0,0.03929680749901748,0.06768363311628751,0.21680232989207376,0.09562967887578537,0.12863116031351893,0.054950015035271534,0.14993288085208312,0.11235955056179775,0.13705290086124292,0.03747506533536308,0.03176565032513343
60-64,0.0,0.014107020501905909,0.005291344946021205,0.011051387506203622,0.04469387308320167,0.07402748556362809,0.08376950456437371,0.0692364115606776,0.3599672430674925,0.2899411395800455,0.10280700735074969,0.11665961103367983,0.1276595744680851,0.03142405509566166,0.02953758114955466
65-69,0.0,0.07272727272727274,0.0,0.0,0.0,0.039450996255931216,0.020546908049286407,0.007818235598624596,0.014652395874573372,0.05125567173624388,0.01435325163728333,0.0279688044861523,0.02755252721853686,0.02777777777777778,0.010309278350515464
70+,0.1016949152542373,0.0,0.044444444444444446,0.0,0.14776905851328473,0.17415195004996498,0.16620650797159045,0.19428373900588575,0.3748998521611467,0.16001537019683496,0.13114014245265906,0.06816674828571104,0.07446590341410839,0.029642278826702343,0.14754098360655737
