contacts,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70+
0-4,0.05454545454545455,0.08402757912454373,0.0,0.00641025641025641,0.04358418793807819,0.0,0.13357318291245154,0.007840538624715756,0.06911859883810186,0.0,0.017167381974248927,0.0,0.0,0.0,0.02631074447625569
5-9,0.08270676691729323,0.05128205128205129,0.06930693069306931,0.0,0.0,0.0,0.004784688995215311,0.004764374932884578,0.054169355634678194,0.003738888212691761,0.03604427660372783,0.0061468172578150486,0.015151515151515152,0.03008271415205469,0.004218732744624579
10-14,0.0,0.07639782693386676,0.25806451612903225,0.07502719737816353,0.016574585635359115,0.0,0.010353544048658903,0.04733880391611422,0.0026516576064875095,0.0017827254370247876,0.0019633158307908916,0.011582908919441907,0.01415472471506905,0.0,0.028832217318852243
15-19,0.007010590358187974,0.0,0.07562656609754931,0.2079207920792079,0.050176920593377576,0.009569377990430622,0.0,0.0,0.06432273366691918,0.030121763508224004,0.08502765390467312,0.01036455863664125,0.01809954751131222,0.0,0.0
20-24,0.049447188045734725,0.0,0.01733132588095027,0.05205200415568634,0.2631578947368421,0.14928434580798097,0.07277088182719356,0.024564374115077177,0.014925373134328358,0.15690623851025953,0.042978557269642,0.012875536480686695,0.059435741984967996,0.010972949547156238,0.005854097107730523
25-29,0.0,0.0,0.0,0.010216243779976108,0.15363436021185692,0.06481481481481481,0.07509224343104828,0.05874083160229715,0.019141723549651733,0.1146798029232892,0.06270215054541067,0.01877337195191332,0.06978532318294389,0.09170174148123644,0.032467532467532464
30-34,0.1646777201150574,0.005993080235250282,0.011764705882352943,0.0,0.07907889059121928,0.07929100503781111,0.1984732824427481,0.15243767758049118,0.08725485259107975,0.26061797831705336,0.054097558074041416,0.15477276691361647,0.08677942154920537,0.032679738562091505,0.05260157638924569
35-39,0.010416666666666668,0.006430868167202572,0.05796643837391071,0.0,0.028765765170231366,0.06683996770882668,0.16427051589420547,0.13304721030042918,0.09994054002945356,0.0625407407723851,0.0660935864467477,0.05756901738464442,0.027705729694217925,0.011764705882352941,0.16487455197132617
40-44,0.10552763819095479,0.08402446763479658,0.0037313432835820895,0.08979591836734695,0.020085555592139422,0.025030274067392513,0.10805511030046434,0.11484976640148074,0.08333333333333334,0.05460074339945453,0.05694836610410486,0.11209576261670702,0.12294253748703823,0.026103198706271192,0.23287239692203615
45-49,0.0,0.006779661016949152,0.0029325513196480943,0.04915705956191958,0.2468381384135706,0.17530120533370624,0.37728843452993155,0.08401655009278276,0.06382810559378732,0.1705069124423963,0.09236011501635985,0.1250438732518851,0.13707922446799087,0.059721356151510786,0.03602389656112626
50-54,0.03141452453847496,0.06701060544295413,0.0033112582781456954,0.14226806584900123,0.06932112669621808,0.09827026554718166,0.08029500170091171,0.09103384178040816,0.06825530259124875,0.0946948137026156,0.028089887640449437,0.21370796357321684,0.1783991033403546,0.04097275641212364,0.07683817510585819
55-59,0.0,0.01095120154777641,0.01872081587477271,0.01661890043457886,0.019901387488772803,0.028195916768558857,0.22014541177942193,0.0759865297538844,0.128750393741142,0.12285939952640057,0.2047976400697632,0.056818181818181816,0.07626112091749604,0.0370701413834473,0.03061259105339389
60-64,0.0,0.022977343999316446,0.019473358081684534,0.024703101484455158,0.07819842438042766,0.08921550148736167,0.10506646838270409,0.031127889700913628,0.12019705703042816,0.11464362275517911,0.14552218298207348,0.064913567296432,0.09166666666666666,0.0301480906758173,0.061184149457066586
65-69,0.0,0.04,0.0,0.0,0.012658227848101266,0.1027905104590833,0.03469166705051526,0.011589384534431754,0.022376110789660335,0.04379324595679925,0.029304271413107156,0.027666597171994385,0.0264337650377609,0.0909090909090909,0.044117647058823525
70+,0.09900990099009901,0.016129032258064516,0.1,0.0,0.01941747572815534,0.10464248519570618,0.16055679045746615,0.4669993213380487,0.5739739866594452,0.07595414589953461,0.15801419774858522,0.06569236793049493,0.15424868207304054,0.12685151674368209,0.23913043478260868
