contacts,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70+
0-4,0.03571428571428572,0.015874528442562947,0.0,0.0,0.02361827089397342,0.0,0.11940046991759597,0.008093459225513038,0.021434287166189153,0.0,0.004132231404958678,0.0,0.0,0.0,0.03140546136120338
5-9,0.015625,0.04166666666666667,0.011173184357541898,0.0,0.0,0.012837708015028412,0.007943969353773752,0.21346822262848106,0.04193076399952873,0.0,0.012509049653311335,0.009966115110836664,0.010101010101010102,0.07301629648556963,0.004151768732805141
10-14,0.0,0.01231632964137357,0.15887850467289721,0.05433207101189649,0.005780346820809249,0.0,0.0,0.012373618681951457,0.0,0.0,0.0,0.01532490642408415,0.0,0.0,0.02148985141777807
15-19,0.0,0.0,0.05476611286554377,0.2765957446808511,0.049549709085960354,0.0,0.023867668982063644,0.0,0.0614753399275932,0.004787232586838856,0.12170792238625515,0.008054916947071986,0.031818181818181815,0.0,0.0
20-24,0.02679543057837004,0.0,0.00604425815886705,0.05140135410374026,0.1818181818181818,0.6315807175828109,0.12883356874184138,0.010380622837370242,0.008333333333333335,0.13674702821333953,0.02476184279105693,0.02390438247011952,0.09375,0.008936732105415904,0.03584571667540101
25-29,0.0,0.015228426395939085,0.0,0.0,0.6499844236366886,0.216,0.06546977661473925,0.04136247050356202,0.2750385103939156,0.09140591470421737,0.05760184776480532,0.016120827262951856,0.09802517174726955,0.06498064816697814,0.05509288394472408
30-34,0.147204676402626,0.009950248756218905,0.0,0.02690582959641255,0.1400012674190966,0.069130500704115,0.17054263565891473,0.10327189282382157,0.04175750079180356,0.7243848067929851,0.18640046172977395,0.06533515746012822,0.10315212282095361,0.0062499999999999995,0.036367429018842864
35-39,0.010752688172043012,0.288135593220339,0.015151515151515152,0.0,0.012156082522666587,0.047065492901657596,0.11128828109167786,0.18385650224215247,0.04449201355531559,0.051225791761840944,0.059316213813505596,0.07241600027039109,0.05381123949014019,0.007874015748031496,0.07581227436823106
40-44,0.03272505141854452,0.06504065040650406,0.0,0.08582089552238806,0.011214435205611177,0.3596483501806892,0.05171186724795801,0.051129375146998085,0.18965517241379312,0.05737253249407058,0.06806397337261479,0.12498786639929318,0.1814466280058306,0.03820891445415875,0.0765917267363243
45-49,0.0,0.0,0.0,0.0078125,0.21512453678227506,0.13972440319763735,1.0486690577413205,0.06881617081039629,0.0670683187484058,0.154320987654321,0.11058116503293718,0.16457256957058541,0.33054062029761433,0.0650050828102922,0.037037037037037035
50-54,0.007561553943661844,0.023255813953488372,0.0,0.2036414027817982,0.03993895910887542,0.09027678997638561,0.2766673011591038,0.08169904394070356,0.0815778821400752,0.11337645930775807,0.053763440860215055,0.3565043006053742,0.10267087801255291,0.03776290913559783,0.05741825785305471
55-59,0.0,0.01775568243684987,0.02476879974268365,0.01291553914114102,0.03694839270823955,0.024212033134525926,0.09293130457996548,0.09558336774167543,0.14355794221052762,0.1616975430313943,0.3416402375369988,0.0918918918918919,0.0795758906451548,0.04638733324892453,0.046267739037723
60-64,0.0,0.015318229332877631,0.0,0.04342692954142287,0.12334501161808019,0.12531811069916846,0.12488939264052713,0.06045790332922015,0.17739466860032113,0.27644141062025956,0.08374980600977705,0.06773510368613889,0.06349206349206349,0.049060969362516825,0.024333082418477914
65-69,0.0,0.0970873786407767,0.0,0.0,0.010309278350515464,0.07283824589538992,0.006634781323411044,0.0077566746883992056,0.032753338493090804,0.04766776515809602,0.027008545081204753,0.03462030666692078,0.043016526339885654,0.06451612903225806,0.011764705882352943
70+,0.11818181818181818,0.015873015873015872,0.07453416149068323,0.0,0.11889678642053922,0.17756373381129611,0.11100499417064826,0.21473465890124216,0.18878003284647302,0.07809028959496955,0.11807802486553484,0.09928716360130689,0.06134506938694384,0.03382707113164856,0.07407407407407407
