contacts,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70+
0-4,0.01754385964912281,0.021812515400345737,0.0,0.0,0.015067163231876192,0.0,0.04206364751550648,0.008752229162473401,0.03477775263914606,0.0,0.015037593984962407,0.0,0.0,0.0,0.0051103561386573555
5-9,0.02146964896397115,0.1097560975609756,0.06741573033707865,0.0,0.0,0.015468064091502125,0.0442627064280402,0.010471523704078473,0.023116213021652544,0.00678056571359059,0.03170905433180181,0.015722838273852183,0.009389671361502348,0.013799410161492977,0.0
10-14,0.0,0.07431313502716413,0.10416666666666667,0.03820026243975119,0.0,0.0,0.0074897978224340985,0.026936026936026935,0.005363352743687944,0.0023562378838195832,0.0,0.020113764132918516,0.00881057268722467,0.0,0.02217862870680942
15-19,0.0,0.0,0.03850543234051812,0.05813953488372093,0.033753105847627786,0.0,0.10644980366000388,0.0,0.005618206683919856,0.11274876584305016,0.10203945027785923,0.008201904482602496,0.009216589861751152,0.0,0.0
20-24,0.017094017094017096,0.0,0.0,0.035014440604789185,0.13333333333333333,0.8508851399005238,0.08222035963329032,0.009815456883855137,0.02283523862846943,0.1228438242029575,0.011152416356877323,0.056451612903225805,0.039372389169315895,0.02989182807673596,0.0
25-29,0.0,0.01834862385321101,0.0,0.0,0.8756791837406744,0.40441176470588236,0.0528124204370358,0.038306977814336035,0.05149639389060414,0.11591232181254359,0.09236414525210118,0.06480696435652801,0.04998738655965065,0.07794767896363733,0.03956876585102226
30-34,0.051858804451168646,0.05544141976998783,0.00851063829787234,0.12,0.08934747883434321,0.055765412026571363,0.15827338129496404,0.09072787594240626,0.06142874018490895,0.28011137770750966,0.10175599338820474,0.07587826163297923,0.05732534625743473,0.030120481927710843,0.05014849330765657
35-39,0.011627906976744186,0.01413427561837456,0.03298320650838636,0.0,0.011494252873563218,0.043588711468511634,0.09777054612482455,0.14925373134328357,0.07431079478970387,0.028832825878706652,0.07026406136531473,0.057335088591361175,0.03581343762358272,0.008771929824561403,0.020161290322580645
40-44,0.05309734513274336,0.035856573705179286,0.007547169811320754,0.00784313725490196,0.030730116480436786,0.06733818139316251,0.07607243722485513,0.08539655099112561,0.1893491124260355,0.06257059929668606,0.06923734750503227,0.09731453242210783,0.15281711769556489,0.06547051234094692,0.0808468226661201
45-49,0.0,0.012295081967213115,0.003875968992248062,0.18399977798665493,0.19325261487215675,0.1771852515334314,0.4055084145450659,0.03873370429958943,0.07314484328093104,0.1419753086419753,0.12825031091449832,0.14576508649571102,0.16449043906386665,0.03607702563260164,0.04533150619892923
50-54,0.027517233900243108,0.0589509106302277,0.0,0.17073216259267518,0.0179879948597099,0.14475817818064907,0.15103265199144827,0.09677803534436132,0.08298422637679119,0.13149224962744743,0.04784688995215311,0.2911006762703959,0.1184095226794657,0.023698029844207505,0.06913291051370334
55-59,0.0,0.02801189031952006,0.0325087659326184,0.01315122416196476,0.08725581450050655,0.09733423370612933,0.10792758626342895,0.07567776232969263,0.11177304184925646,0.14321862025740564,0.2789635469174473,0.09042553191489362,0.10077298928889548,0.010883199971732866,0.05498717633724011
60-64,0.0,0.014239480788308782,0.012121142607625668,0.012579229096923019,0.05180146986155566,0.0639052677060871,0.06940552924369524,0.04023704657705106,0.1494044956800734,0.13756847484408663,0.09658799794137427,0.08577810217272272,0.08396946564885496,0.057747566480153334,0.06151621959727562
65-69,0.0,0.01834862385321101,0.0,0.0,0.034482758620689655,0.08737327754470688,0.03197484975137852,0.008641207766900869,0.05612244897959184,0.026455026455026454,0.01694915254237288,0.008122469953530921,0.05063291139240506,0.0,0.02702702702702703
70+,0.019230769230769232,0.0,0.07692307692307693,0.0,0.0,0.12752967903916124,0.1530691983862524,0.057105895272315736,0.19926781244905487,0.09557866206496461,0.14216867303001207,0.11799843447111637,0.15508584957373442,0.07771083908621966,0.19148936170212766
