contacts,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70+
0-4,0.0,0.03628463644014388,0.0,0.013793103448275862,0.024213689487939137,0.0,0.10771512114205646,0.0,0.0381303539412753,0.0,0.044897959183673466,0.0,0.0,0.0,0.018789592267386645
5-9,0.03571428571428572,0.07865168539325842,0.030303030303030304,0.0,0.0,0.026945508908255984,0.04147371013268895,0.1212796224018626,0.056419355694424016,0.0019487138211025962,0.05734040569100468,0.010402615311841345,0.0,0.038900061403518996,0.0038184150389302765
10-14,0.0,0.03340337887584651,0.14678899082568805,0.07831019780989436,0.022598870056497175,0.0,0.0,0.016278913614793278,0.002775954056791612,0.0,0.0,0.008048332150778006,0.002966842511177241,0.0,0.02203736355581063
15-19,0.01508485649485964,0.0,0.07893579338878272,0.3404255319148936,0.043209876543209874,0.004464285714285714,0.0,0.0,0.0,0.038859328356703485,0.07969847525127062,0.010916284191443443,0.0,0.0,0.0
20-24,0.027470945634967606,0.0,0.023630659016587563,0.044824605551634866,0.2647058823529412,0.4923754883642982,0.07905312966376421,0.039412834564402935,0.009302325581395349,0.06902792325277199,0.03854946930673995,0.0042194092827004225,0.042941486106223864,0.009124873833950976,0.011219706905587257
25-29,0.0,0.03196347031963471,0.0,0.0047660601562834965,0.5067228765978583,0.2076923076923077,0.05127590507360492,0.0872418345625776,0.21235997954697564,0.08393845398194995,0.10084981179182351,0.06018365519408077,0.11390068620833874,0.053889256027263494,0.057534180622118396
30-34,0.13279821731295688,0.05194805194805195,0.0,0.0,0.0859057034160908,0.05414298284006901,0.11971830985915492,0.13254855308571015,0.06067494281685451,0.3060107387377656,0.05376076063091376,0.15886204429901,0.07538016898926171,0.04142011834319526,0.042015048766696664
35-39,0.0,0.16370106761565836,0.019933554817275746,0.0,0.046153846153846156,0.09927066481628506,0.14283751590824995,0.11979166666666667,0.07340542529581234,0.04012635215368784,0.0628505996106834,0.05959901025883616,0.04878048780487805,0.013698630136986302,0.041666666666666664
40-44,0.05821596881952141,0.08751454158866458,0.00390625,0.0,0.012518439299286895,0.2776880814948024,0.07513894578763908,0.08435611760093356,0.15646258503401358,0.09507840684576589,0.06061198516938674,0.09728255719839399,0.41055744781308495,0.040226396297258916,0.08331156623172753
45-49,0.0,0.00353356890459364,0.0,0.06341628431035017,0.10859175668247863,0.12830953473757178,0.4430021033593628,0.05390530451231152,0.11114637299794058,0.11855670103092784,0.0990539574034891,0.11589840521761824,0.18300423421644196,0.07404768699976517,0.04132231404958678
50-54,0.08215859835929727,0.10660264718147902,0.0,0.1333512969536326,0.06217734646416506,0.15805738238576517,0.07979510573089796,0.08656712168846568,0.07264632282566173,0.10155786446529165,0.04639175257731958,0.22589719732105265,0.17448929211428132,0.03163311676036748,0.08530215108550139
55-59,0.0,0.018533353461764372,0.01300807468500652,0.017503556731476595,0.006521833030779273,0.0903904390232358,0.2259619108434348,0.07866595908831817,0.11173631590576834,0.11387369969275456,0.21647865683711562,0.13609467455621302,0.07458394095292833,0.04265077538617483,0.031317950294255506
60-64,0.0,0.0,0.004081632653061224,0.0,0.05649725976181132,0.14561381070332513,0.09126504879157815,0.05480576258794213,0.40138912029743257,0.15305213807223778,0.1423329053791445,0.06348594948556902,0.125,0.02798808436768168,0.041140936157549116
65-69,0.0,0.05172413793103448,0.0,0.0,0.010526315789473684,0.06040565910556967,0.04397014841550514,0.013494488841461632,0.03448275862068965,0.05429864253393665,0.02262443438914027,0.03183159755116043,0.024539877300613498,0.0,0.013333333333333334
70+,0.07070707070707072,0.014598540145985403,0.07643312101910828,0.0,0.0372146861432429,0.185432005035111,0.12824333116894773,0.11801885022945252,0.20534280763587615,0.08712552971339578,0.17541997778362733,0.0672060169611515,0.10371861401793361,0.03833734728253503,0.10416666666666667
