contacts,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70+
0-4,0.05263157894736842,0.08683502737812211,0.0,0.00746268656716418,0.0,0.0,0.09690396032304814,0.006573726707185262,0.00510204081632653,0.017241379310344827,0.004587155963302752,0.0,0.0,0.0,0.017330772991968422
5-9,0.08547008547008547,0.05063291139240506,0.10309278350515463,0.0,0.0,0.0,0.004464285714285714,0.005487854089359644,0.009659793219348138,0.006060285839253129,0.007722007722007721,0.003875968992248062,0.014084507042253521,0.014057343061707797,0.0
10-14,0.0,0.11364036112401388,0.41739130434782606,0.047017754850195236,0.0,0.0,0.0,0.026415994003411703,0.0026030924488595333,0.00393468850501911,0.002009902986097794,0.028655163358835768,0.004016064257028112,0.0,0.023884677068871683
15-19,0.008161582805054655,0.0,0.04739336492890995,0.17708333333333334,0.018518518518518517,0.017467248908296942,0.03312753225933731,0.0,0.0,0.021129854176392193,0.03177374843129659,0.004535715739029395,0.021739130434782608,0.0,0.0
20-24,0.0,0.0,0.0,0.019210545236414942,0.1212121212121212,0.4455287996520303,0.08777909324771839,0.0343640388761213,0.018880668062140622,0.05244486340972416,0.02032520325203252,0.05306122448979592,0.06380031582834834,0.018443893919688144,0.0383581000174687
25-29,0.0,0.0,0.0,0.018647990829825385,0.45851111662129074,0.22556390977443608,0.12247061597255286,0.10335188414935052,0.05478232738739455,0.0827104139765057,0.15128012153706594,0.049123559414658756,0.14781394050287355,0.09754951348492474,0.04075156190036651
30-34,0.11946951407588244,0.005591757898068344,0.0,0.03734439834024896,0.09538806095020848,0.12931852591380164,0.06206896551724138,0.15194975839867736,0.05850678292248005,0.061402116943191,0.056714741199254126,0.10778189882553196,0.09474383680473884,0.046242774566473986,0.0467863267381733
35-39,0.008733624454148471,0.007407407407407408,0.03234642538070384,0.0,0.040241524900261075,0.11760195439451072,0.1637447224225166,0.2931937172774869,0.07379548464446152,0.05757347918162672,0.044825244541406725,0.07510299123945849,0.05230769230769231,0.0182648401826484,0.08979591836734693
40-44,0.007789601154414482,0.014983729697503294,0.003663003663003663,0.0,0.025408323434583404,0.07163496353916661,0.07245392885644748,0.08480436638027646,0.16455696202531647,0.0746510537443401,0.06263821703225504,0.13534697956094585,0.16921625653054892,0.03763114492324222,0.1106741212069903
45-49,0.030772069047284082,0.01098901098901099,0.006472491909385113,0.034482758620689655,0.08250400096465153,0.12643233502441575,0.0888899097749023,0.07734358496461498,0.08726685836898025,0.09278350515463916,0.08978841002480983,0.08598155789274912,0.22070547954703001,0.0245713796200422,0.03225806451612903
50-54,0.008394018598009938,0.014356132552633537,0.0033898305084745766,0.053163759394810994,0.032782998761937424,0.23709454278909878,0.08417958967441934,0.061739942386668904,0.07507485727504845,0.0920581006037874,0.05555555555555555,0.13649215216585547,0.15399854339685032,0.02016611193473427,0.06743752942193645
55-59,0.0,0.006905446485020186,0.0463137576953463,0.007272727272727272,0.08201537782788139,0.07377916956947689,0.15330662475368095,0.0991299823704309,0.1554561609053085,0.08447948946501745,0.13080125880303642,0.0893854748603352,0.13673151177325568,0.02424958445298405,0.046042891066400256
60-64,0.0,0.021359221182463174,0.005525099140423748,0.0296705729786119,0.08394080743557132,0.18896945987075386,0.11470922663913885,0.05876864080583949,0.16543741858933333,0.18458286319747122,0.1256183679825702,0.11638604421561578,0.11194029850746269,0.021120637740426454,0.047694635064947026
65-69,0.0,0.018691588785046728,0.0,0.0,0.02127659574468085,0.10934540745011209,0.049089711525815816,0.017992651788615508,0.03225806451612903,0.018018018018018018,0.014423076923076922,0.018098217584585255,0.01851851851851852,0.0,0.024390243902439022
70+,0.06521739130434782,0.0,0.08284023668639054,0.0,0.12723011975387255,0.131341817156119,0.1428067935224699,0.25434266498428953,0.2727848702071557,0.06801412319561864,0.13868219924631545,0.09880465639912997,0.12024085757513155,0.0701292938095153,0.12962962962962962
