contacts,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70+
0-4,0.058823529411764705,0.13159959774702618,0.0,0.0,0.017454040575539745,0.0,0.038888966614896096,0.005857523019242899,0.027111005127479403,0.0,0.003831417624521073,0.0,0.0,0.0,0.002657385192101825
5-9,0.12953101077850365,0.2,0.03125,0.0,0.0,0.008264798950851625,0.0044444444444444444,0.012952103182929229,0.03566345299747151,0.008550170718946275,0.014577016588118361,0.012726142486039566,0.015151515151515152,0.06899705080746488,0.0020276079857885574
10-14,0.0,0.03444723446571671,0.09821428571428571,0.06778554954877417,0.006172839506172839,0.0,0.0034243239071439944,0.020282944965491788,0.0026615889083844665,0.0020962392207774226,0.0,0.005640132992885516,0.004347826086956522,0.0,0.0304439561751856
15-19,0.0,0.0,0.0683270670177145,0.25925925925925924,0.02486046489717504,0.01293103448275862,0.06311253181423154,0.0,0.029960208647139157,0.10284180773964313,0.023818359999375052,0.0,0.017699115044247787,0.0,0.0
20-24,0.019801980198019802,0.0,0.006454670749901232,0.02578948661729629,0.2,0.16026864201293875,0.06031125301350918,0.042881301727608505,0.0,0.030293830963091437,0.017769200737204515,0.03111111111111111,0.05809561408136708,0.010972949547156238,0.01314632324291032
25-29,0.0,0.00980392156862745,0.0,0.013805139763028058,0.1649387291374298,0.07258064516129033,0.13126988974076953,0.08540127032035982,0.1056335904690979,0.06446024847755223,0.08425672619324713,0.043469754018445064,0.04238713180635508,0.09399895156105297,0.018734590466688288
30-34,0.04794485105568809,0.005566905640743596,0.003891050583657587,0.07114624505928853,0.06553922198991949,0.1386098085923568,0.10344827586206898,0.07404998032155516,0.06306683992317319,0.07232658895605669,0.1682742271423694,0.23125,0.070919755359968,0.057137962212347536,0.006843400800124339
35-39,0.007782101167315175,0.01748251748251748,0.024836497378916276,0.0,0.0502155458922568,0.09717632513534928,0.07979804378057774,0.3786407766990291,0.051698973355845675,0.07710846130610367,0.057231406634084214,0.042790943469919934,0.03327198327795965,0.00851063829787234,0.0784313725490196
40-44,0.0413920477003167,0.055319148936170216,0.003745318352059925,0.041825095057034224,0.0,0.1381295531358945,0.07810103555085127,0.05941147617738881,0.07096774193548387,0.0446109134642689,0.05069323401134609,0.08406450931724999,0.25950599014164644,0.024454872162290902,0.11579842013526193
45-49,0.0,0.015503875968992248,0.0034482758620689655,0.16783216783216784,0.047656950490569165,0.09853486809515881,0.10470492365236375,0.10358666721712699,0.05215002430280299,0.0449438202247191,0.09666726910029981,0.11351592377902385,0.12294390976833056,0.031182832249513858,0.057042156789217695
50-54,0.007011095993740102,0.027100410915744978,0.0,0.03985282261939571,0.028660362139804944,0.13205178427093997,0.2497632025483171,0.07882753980365662,0.06075823177171023,0.09911084494613352,0.057142857142857134,0.28052479969513333,0.13965667734394718,0.025918624612655768,0.04945109710093239
55-59,0.0,0.0226729615417067,0.009115835409170079,0.0,0.04808764888027917,0.06528766219479755,0.32892496198898497,0.0564806461338204,0.09655439618409535,0.11153283939055587,0.26882862013199404,0.08,0.1578303958086329,0.03607623517495228,0.03480355006184574
60-64,0.0,0.022977343999316446,0.005981520373763101,0.02415657269055128,0.07643524473414107,0.05418889027426785,0.08586469120460986,0.037381676535417664,0.2537108549600397,0.10282181903369687,0.1139195442946887,0.13434544229726467,0.0,0.0455957291830962,0.03810329659539548
65-69,0.0,0.09174311926605504,0.0,0.0,0.012658227848101266,0.10536550405159222,0.06065566152707991,0.008383810088737864,0.020963136932292434,0.022866149235930004,0.01853735205569337,0.026924814117736746,0.03997821304544914,0.034482758620689655,0.0
70+,0.01,0.007751937984496124,0.10559006211180125,0.0,0.043605086794102785,0.06038137045118786,0.020888242210677515,0.22215312984367533,0.28541502441851757,0.12026984065537506,0.10169392265532184,0.07468585759246583,0.09606055383023887,0.0,0.06122448979591837
