contacts,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70+
0-4,0.04166666666666667,0.08747984318877904,0.0,0.015151515151515152,0.061441330795221044,0.0,0.07784135689439792,0.0,0.036387833779847265,0.0,0.014705882352941178,0.0,0.0,0.0,0.00268422746676952
5-9,0.08610476555384157,0.15384615384615385,0.011363636363636362,0.0,0.0,0.003902821726791045,0.04487182624127011,0.0,0.01879580300755415,0.011209065271789324,0.01904761904761905,0.0,0.013215859030837005,0.0,0.005525945707747689
10-14,0.0,0.012526267078442439,0.18823529411764708,0.0588433277596085,0.020134228187919465,0.0,0.004151185113849088,0.019031478601410787,0.0,0.005065911450212104,0.0019188394203846254,0.006774286521439522,0.01562784086188619,0.0,0.023320175772601086
15-19,0.016570486301171576,0.0,0.059313408626762675,0.09523809523809523,0.0670807665794166,0.004784688995215311,0.03783760793602033,0.0,0.005685090096823664,0.06153296446346848,0.08608990120213861,0.009610479538888432,0.013636363636363636,0.0,0.0
20-24,0.06970649635431637,0.0,0.021053489828536907,0.0695875374468328,0.28125,0.5068878385869834,0.12106044976261292,0.04408606724862684,0.019217841775168103,0.15231344687343756,0.01638872621541334,0.011857707509881424,0.02380031582834834,0.0,0.028708573922157584
25-29,0.0,0.004629629629629629,0.0,0.005108121889988054,0.5216581039290648,0.27999999999999997,0.10128339531819383,0.05041689017801956,0.24794558841763167,0.1005665023578328,0.03364620047152826,0.036079917470886805,0.06911837790911943,0.03478097577248642,0.033304694466509153
30-34,0.0959678949361699,0.05620437508792343,0.0047169811320754715,0.04265402843601896,0.13155435005494237,0.10694662779379703,0.17322834645669294,0.1595001584304966,0.05110180503591517,0.2997532540058304,0.10646346244379079,0.1168396684160518,0.0897626716299861,0.049584973898722906,0.035355833070611534
35-39,0.0,0.0,0.0233040748868087,0.0,0.0516263696283085,0.057368328291533835,0.17188121550034938,0.2796208530805687,0.08827565645721344,0.06951874223119542,0.06140781089578977,0.10757621351719927,0.06051873198847262,0.01234567901234568,0.015267175572519083
40-44,0.05555555555555555,0.02915499590080417,0.0,0.007936507936507936,0.025862068965517244,0.32422085794918604,0.06328371449536027,0.10144470422173446,0.15476190476190477,0.033608155367187434,0.07526283268913603,0.17647058823529413,0.20216062465979637,0.011665654926205088,0.06405752116206298
45-49,0.0,0.020325203252032523,0.008333333333333333,0.100418410041841,0.2396129563652455,0.1537274099722307,0.4339433399008625,0.09339072126298603,0.03928783302263023,0.14193548387096774,0.10694341791654488,0.24735145746364617,0.41715256801177264,0.05639562022666521,0.050846042696971884
50-54,0.0269102360936201,0.035411793629829394,0.0032362459546925564,0.14404541547025707,0.026433762288497645,0.05273217945844118,0.15801977394819047,0.08457990013407161,0.09020605454563206,0.1096467564438868,0.08035714285714286,0.3942550447791103,0.18028804190113148,0.0054616553156571985,0.048242384554650734
55-59,0.0,0.0,0.010948905109489052,0.015409783299475052,0.018328155276221593,0.05418879211637398,0.16619019888672623,0.1419920561544143,0.20268971091007784,0.24303031204693945,0.37781700506775,0.07407407407407407,0.0721456701135397,0.006062841601459576,0.033858296772491595
60-64,0.0,0.020041912387068973,0.021499997158058944,0.018611541232038373,0.03131360247852377,0.08836286006714655,0.10867837941753763,0.06799389277841236,0.19764609246089757,0.3488776787591407,0.1470630117067495,0.0614104901123608,0.08088235294117647,0.033943882082828225,0.04149684315856711
65-69,0.0,0.0,0.0,0.0,0.0,0.038986765094863755,0.052637673399211334,0.012161699820082705,0.009999999999999998,0.04135450744298134,0.00390625,0.004524886877828054,0.02976190476190476,0.0,0.0
70+,0.010101010101010102,0.02112676056338028,0.08088235294117649,0.0,0.09522357198129157,0.10734064872790341,0.10791728064879637,0.04324354817567726,0.15788625566138045,0.10720571937204747,0.09920826050826777,0.0726574135851142,0.10461587558542694,0.0,0.0392156862745098
