contacts,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70+
0-4,0.12,0.03375919520864076,0.0,0.01408450704225352,0.034782608695652174,0.0,0.11816075081804882,0.014934359285172866,0.02438759072479126,0.0,0.03861003861003861,0.0,0.0,0.0,0.018417521133378988
5-9,0.03322854137327993,0.04,0.07555555555555556,0.0,0.0,0.003730130499941884,0.0067658383055445945,0.21097346350154128,0.01923841170576058,0.005908778693271801,0.042071197411003236,0.007434944237918215,0.00904977375565611,0.04775033992389633,0.0
10-14,0.0,0.08328575799711062,0.17600000000000002,0.03661070226439556,0.0,0.0,0.0033718438472643934,0.051681813449702685,0.00810620804416714,0.0059794364658241235,0.001775213715266016,0.008907204656320215,0.0040650406504065045,0.0,0.016381941658438776
15-19,0.01540355064615949,0.0,0.03690317366808432,0.31521739130434784,0.01910828025477707,0.0,0.03501638278289601,0.0,0.07163213521997816,0.057744038627827086,0.11264558719180026,0.0038314176245210726,0.009389671361502348,0.0,0.0
20-24,0.03946160922715035,0.0,0.0,0.019822346040122424,0.15384615384615385,0.4076357572660428,0.11503754181422421,0.026680406342218656,0.03787097998895812,0.04673327104366522,0.008175125486665501,0.017094017094017092,0.05247345787994445,0.0,0.011219706905587257
25-29,0.0,0.004424778761061947,0.0,0.0,0.4195139043419793,0.1984126984126984,0.11008068145061686,0.017923255936121697,0.1947454555805626,0.025013683627496074,0.04776119402985075,0.013559322033898305,0.033792033244642604,0.05637164840147562,0.027857701203688166
30-34,0.14567626994823815,0.00847457627118644,0.003831417624521073,0.039473684210526314,0.12500935751489547,0.1162358116984639,0.25735294117647056,0.15630344380517708,0.07410600540085022,0.3170922151274158,0.1297349444237782,0.09092959597854615,0.07679891746251091,0.037037037037037035,0.042505763620412286
35-39,0.01984126984126984,0.2847682119205298,0.06328446024307684,0.0,0.031243714978902982,0.020394499283196407,0.16843635876281143,0.400990099009901,0.04171349858503988,0.044385046401293246,0.05349480436665735,0.05137727982145397,0.027183042049718043,0.0,0.18972332015810275
40-44,0.037234042553191495,0.029841545700069586,0.011406844106463879,0.09999999999999999,0.050964198151100204,0.2546548179904826,0.09177177371490171,0.047936358627524246,0.13043478260869565,0.04895063695221581,0.09511833091724105,0.08143322475570032,0.12558051884581006,0.01321076519890554,0.24154219493166787
45-49,0.0,0.010714285714285714,0.009836065573770493,0.0942350916937148,0.07351876978199869,0.03823627855960993,0.4590444075255216,0.059626387987897295,0.057223148069818985,0.03333333333333333,0.07147239116803736,0.1492009200401015,0.03654485049833887,0.06443400058354892,0.05605441381451263
50-54,0.070652357311435,0.07821536942510861,0.0029940119760479044,0.18847832534776862,0.01318585233243548,0.07485397517210722,0.19256077268621782,0.07368093968863154,0.11400380560282394,0.07327908551585206,0.07177033492822966,0.2623687751756505,0.1192592200806394,0.014460356428971246,0.05487175289434212
55-59,0.0,0.013246135264945785,0.014396222873685803,0.006143430729418944,0.026421785099054487,0.020364882583968527,0.12933627632828992,0.06781392803254409,0.09353216844384699,0.14659443096414984,0.25142959151149563,0.10059171597633136,0.114298564079854,0.041126481957783075,0.03693632375180901
60-64,0.0,0.013724024470179959,0.005592478398233794,0.012815458751325327,0.06903828556632095,0.043200676799834935,0.09298277044662658,0.030540640654395348,0.1227761285406362,0.030563596127977037,0.0972811058010987,0.09729108937842715,0.03305785123966942,0.03783712756416404,0.023061577861686285
65-69,0.0,0.06349206349206349,0.0,0.0,0.0,0.06318822762807925,0.03931722265725063,0.0,0.01132449509476712,0.04724899462057044,0.010342243154513684,0.030693970051469704,0.03317549195701377,0.038461538461538464,0.0
70+,0.06930693069306933,0.0,0.056818181818181816,0.0,0.0372146861432429,0.08978505184243504,0.1297411494350652,0.5373822745625664,0.5953429363198314,0.11818724601199193,0.11284125372203214,0.07926263300194276,0.05813953488372093,0.0,0.058823529411764705
