contacts,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70+
0-4,0.0,0.027092528541974102,0.0,0.006578947368421052,0.0338996225056713,0.0,0.15304757783997647,0.00599754348982241,0.010896047245634442,0.0,0.0,0.0,0.0,0.0,0.031888622305221895
5-9,0.02666666666666667,0.05154639175257732,0.036269430051813475,0.0,0.0,0.019159306658792404,0.08765588731000996,0.22351378604629193,0.05288435713417125,0.006915185095574103,0.01136385496674058,0.004157715433222388,0.004830917874396135,0.0,0.005449196461806749
10-14,0.0,0.03998020994984738,0.3020833333333333,0.061172675107959366,0.0,0.0,0.0,0.03860520237101757,0.0,0.001911664698193247,0.002095128554412895,0.009200270170381308,0.0048543689320388345,0.0,0.008064955893385243
15-19,0.007195079578140288,0.0,0.061661364399604575,0.20202020202020202,0.018649385055755772,0.013513513513513513,0.1032379561357796,0.0,0.0638581050410658,0.05465631096609061,0.0523247225673932,0.004585742015562808,0.014354066985645933,0.0,0.0
20-24,0.03845984261766797,0.0,0.0,0.01934630218322552,0.17241379310344826,0.25242290167508946,0.08168145146277742,0.039545580052235865,0.010273132008845621,0.054540460618059165,0.01885711098642111,0.02597402597402597,0.04619085217660516,0.0,0.018137695268041577
25-29,0.0,0.022727272727272728,0.0,0.0144269929055068,0.25977828279165455,0.06504065040650406,0.11902524140705228,0.07693997194364613,0.05298460024727594,0.08831013055136458,0.050782335369559235,0.03489558812790019,0.13169146513787552,0.0874262596950431,0.04665184184148709
30-34,0.1886870226364102,0.10979371203985787,0.0,0.11637931034482756,0.08876185640975993,0.1256805042014646,0.06766917293233082,0.13483800577566926,0.08968349730817614,0.6275943064134047,0.19197590903049247,0.03895861182834105,0.1073474326263116,0.01751193705326471,0.06082543220565054
35-39,0.00796812749003984,0.3016949152542373,0.04727212981801148,0.0,0.0463092958922568,0.08754839010536285,0.14530468531455615,0.1515151515151515,0.06446569806622886,0.0516119465561971,0.060914457895960415,0.059381362282694646,0.04220779220779221,0.012875536480686695,0.08571428571428572
40-44,0.016635668991817162,0.08203125,0.0,0.08914728682170542,0.013824884792626729,0.06928420327983889,0.11106270775772391,0.07408275322139317,0.1320754716981132,0.09259099978479714,0.04528522237792161,0.04401184371096008,0.27315862970783267,0.02233572672804648,0.1468240554135285
45-49,0.0,0.012539184952978058,0.003144654088050314,0.08919609015791408,0.08580070426135485,0.13499214276803842,0.9085485004359649,0.06933492695595697,0.10823860158939541,0.1126126126126126,0.09593079617828923,0.06862451048352691,0.1843243935111835,0.03820450523175763,0.04265533381255096
50-54,0.0,0.02112676056338028,0.0035335689045936395,0.08754959985247207,0.03041507818918075,0.07958887436019339,0.2849427310755857,0.08390038157042791,0.054276474774826444,0.09835575530452298,0.0481283422459893,0.24034294594172007,0.15379720980910944,0.030614268115389576,0.05716437953060848
55-59,0.0,0.007407407407407408,0.014869888475836432,0.007352941176470588,0.04014738774791396,0.052410035925587,0.05541388071256519,0.07837868104943052,0.05055090464423281,0.06742566374136362,0.23032210551861576,0.10404624277456648,0.0851509625044939,0.02567253843232003,0.017254523699333838
60-64,0.0,0.007326109680941475,0.006678396533813171,0.019591096033724605,0.06077238611597214,0.1683580381662903,0.12996878101568887,0.047421219901579804,0.26705861180722357,0.15415622838753157,0.12545413787912751,0.07248061224895133,0.03636363636363636,0.029524337075627977,0.025371310166274016
65-69,0.0,0.0,0.0,0.0,0.0,0.09799802835173695,0.018590059663640083,0.012683661185751491,0.019146569026204204,0.028015092122616856,0.02189574001180825,0.01916021230786823,0.02588685955422102,0.05714285714285715,0.012195121951219511
70+,0.12,0.020833333333333336,0.027972027972027972,0.0,0.060160986596344536,0.15035835181290738,0.1856586217276195,0.2427816347577309,0.3618856916366273,0.08993611899518944,0.11755593569056641,0.03702693827337486,0.06396249993407574,0.03506464690475765,0.0851063829787234
