contacts,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70+
0-4,0.06,0.08635225548627175,0.0,0.012422360248447206,0.02619480953695234,0.0,0.09347199699083406,0.0029287615096214494,0.014186330258907906,0.0,0.03688524590163935,0.0,0.0,0.0,0.015786446685753415
5-9,0.08499490217015596,0.12087912087912088,0.0160427807486631,0.0,0.0,0.0,0.08515649651923746,0.009944433584745662,0.041523645817623224,0.002035003732000128,0.06044678880896253,0.008070658429543895,0.008583690987124463,0.02549382555258872,0.0018419819025825626
10-14,0.0,0.01768414175780109,0.19791666666666666,0.0528720888472166,0.038461538461538464,0.0,0.0,0.039878858630508184,0.0,0.0022025701957443934,0.002044556485858101,0.006039993167754265,0.004201680672268907,0.0,0.015691002622504623
15-19,0.013585740321457441,0.0,0.05329446736182217,0.25225225225225223,0.04678362573099415,0.0,0.04099957423879701,0.0,0.03714258863258126,0.023162967293020996,0.10920873344627403,0.010144815343991611,0.007905138339920948,0.0,0.0
20-24,0.029718568459646773,0.0,0.04021756390323076,0.04853190375515353,0.4333333333333333,0.441075733746603,0.10439245280892291,0.00749063670411985,0.029491046994698625,0.15148602027201177,0.0288974226051662,0.0,0.043366649334998356,0.009963942692245318,0.02702702702702703
25-29,0.0,0.0,0.0,0.0,0.45392829229594894,0.23577235772357724,0.058305477760657226,0.09192186313652775,0.08093738677962355,0.08963241141977947,0.0574414242667416,0.05873406961821536,0.034934663762784646,0.02,0.04736255259044297
30-34,0.11523836614076195,0.10666309068425371,0.0,0.04621848739495798,0.11344151873587655,0.06156561210076658,0.1968503937007874,0.09343605090280677,0.08726422454457847,0.2991519600894368,0.23377697938107375,0.05288358379258932,0.03216318089097244,0.019103931330834226,0.014917075901394627
35-39,0.0038910505836575876,0.013422818791946308,0.0488317238712566,0.0,0.008771804866543432,0.10459597176592281,0.10068894074312262,0.2705314009661835,0.060502921431713166,0.05607099144949811,0.0595772996872461,0.03710018684369241,0.042664932065986996,0.008547008547008546,0.13953488372093023
40-44,0.021659147494092052,0.06440915150646624,0.0,0.05185185185185184,0.039687052280121836,0.10583607939679958,0.10806671638813697,0.069528805737807,0.13836477987421383,0.058144154475525324,0.052902968189925,0.05622940215117445,0.1010337106542202,0.01881557246162111,0.16383675917570648
45-49,0.0,0.0036900369003690036,0.0036231884057971015,0.03780068728522337,0.2383112844629109,0.1370134004273133,0.43307286564627157,0.07532515930717676,0.06797034253497704,0.14444444444444443,0.10048359719058522,0.1308838667443052,0.037267080745341616,0.055777685905248287,0.04967222855227796
50-54,0.06749616593973565,0.11237778357166525,0.0034482758620689655,0.18272778993337163,0.04660933313882663,0.09002536543005665,0.3469865115047512,0.08205864993878843,0.06340670240086593,0.10302364299184431,0.061855670103092786,0.4079434046242182,0.15582006734110418,0.0,0.04433770888962533
55-59,0.0,0.014378726970095849,0.009762107322506765,0.016266556255753867,0.0,0.0882132918197022,0.07522045746516212,0.048969299452119114,0.06458368717778566,0.12859737032862859,0.39093464348342555,0.0872093023255814,0.09059663307930065,0.01849133662233735,0.026295949817200133
60-64,0.0,0.013017207759269402,0.005780460865401316,0.010789299264949781,0.0570566385713342,0.0446614474897344,0.038940935164593654,0.047934824821602835,0.09877748523599013,0.031167619766869867,0.12710420583578086,0.07711597426670022,0.014084507042253521,0.04049163685146846,0.038151557157673814
65-69,0.0,0.03389830508474576,0.0,0.0,0.011494252873563218,0.02241844239787219,0.020280065087607362,0.008419638336980333,0.016129032258064516,0.04090138059746387,0.0,0.013800658492508283,0.03550295857988165,0.0,0.0
70+,0.05940594059405941,0.00704225352112676,0.054421768707483,0.0,0.08964604304368046,0.15264896441490955,0.04553167403226335,0.39522591704746896,0.40381788081533293,0.10473080523682234,0.09117847333766677,0.0564291734554703,0.09618222142214942,0.0,0.0784313725490196
