contacts,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70+
0-4,0.09615384615384616,0.11744643234936504,0.0,0.014388489208633093,0.007224828271022599,0.0,0.08804725345848209,0.008925198118253508,0.006867141112187762,0.007936507936507936,0.01327433628318584,0.0,0.0,0.0,0.0
5-9,0.11560031607228964,0.1511627906976744,0.07614213197969542,0.0,0.0,0.008968186095604954,0.24436357208440215,0.0077441843421277206,0.0106692963253755,0.005784818301105259,0.019230769230769232,0.0036363636363636364,0.005128205128205128,0.027598820322985954,0.0
10-14,0.0,0.08393234793677168,0.4414414414414415,0.03014292176442666,0.005524861878453039,0.0,0.0,0.023290497859087128,0.0,0.003909385041964325,0.0020804258978906988,0.01364530281596905,0.00909090909090909,0.0,0.01245836550814603
15-19,0.015736001379529838,0.0,0.03038372410075048,0.08045977011494253,0.025477707006369425,0.0,0.0,0.0,0.033739773835496964,0.012588034045698167,0.06420630185873312,0.0,0.010204081632653062,0.0,0.0
20-24,0.00819672131147541,0.0,0.005777108626983424,0.02642979472016323,0.18571428571428572,0.06894435835938476,0.0772265082570018,0.025747650340471506,0.024051234154129342,0.056560477677987275,0.010737672916693334,0.015444015444015446,0.05318506330357171,0.018642215359684793,0.02977662811649788
25-29,0.0,0.010638297872340425,0.0,0.0,0.07095333626196451,0.09803921568627451,0.13050223451712284,0.06990897427629948,0.10107491502841419,0.0768081426826218,0.10851976614898715,0.034346779735498795,0.07292193765737866,0.06509584891238872,0.053863295102856694
30-34,0.10855038897619781,0.3060785132615053,0.0,0.0,0.08392074472450922,0.13779923014344733,0.15753424657534246,0.09463694787689911,0.08644050214850581,0.05932406664016387,0.11901506488327929,0.0705205465909505,0.07876637697330871,0.04142011834319526,0.04551126158043011
35-39,0.011857707509881422,0.010452961672473867,0.02851925053363902,0.0,0.030151424168573977,0.07954796443505438,0.10198305627020925,0.20398009950248755,0.06826874129885577,0.040425690173646556,0.04748870709274409,0.07513679349240897,0.04122620187760944,0.008928571428571428,0.07936507936507937
40-44,0.01048448890566489,0.01654961432112102,0.0,0.04710144927536233,0.032366520844375926,0.1321684966318327,0.10704663083734556,0.07845313811978585,0.08465608465608467,0.06974962751056364,0.04500653962953653,0.12331198971438821,0.1692415718179503,0.03694729935425728,0.06678582139371582
45-49,0.014164920672559339,0.01048951048951049,0.006430868167202573,0.020542978474115927,0.08897850812288649,0.11741003776151857,0.08588158183541628,0.05430743194857049,0.08153710577347313,0.08,0.08704869082840826,0.09011141599099375,0.1863660062690575,0.03342980392667878,0.02768354418785823
50-54,0.024290655588931412,0.03575229164550083,0.003508771929824561,0.1074298297233985,0.017319045402355092,0.17007815750842004,0.17664965254360718,0.06540845610368205,0.053942460357569735,0.08924912620120277,0.06896551724137931,0.25991578175677016,0.22706444420854535,0.034499327520895864,0.0374727526176849
55-59,0.0,0.006478564338673484,0.022054149208106045,0.0,0.0238714197420029,0.05158577506325111,0.10030688911079279,0.09917459865912676,0.14163307209941642,0.08853720035387884,0.24907887301278492,0.09523809523809523,0.14948008448212138,0.031508377301156285,0.022491656695528012
60-64,0.0,0.007776947199768643,0.012506815326959212,0.013927003643021914,0.06997453067826541,0.09322543682255559,0.09536483313839363,0.046318385366390165,0.16546216855062193,0.15586369269318587,0.18521905648706424,0.12723764621823663,0.027522935779816515,0.041072297832947614,0.03729119620131276
65-69,0.0,0.03669724770642202,0.0,0.0,0.021505376344086023,0.07296737695914887,0.04397014841550514,0.00879551504845267,0.031671860335300075,0.024513837594955252,0.024674387221428586,0.023515680000172606,0.03601208057092461,0.08695652173913043,0.013513513513513514
70+,0.0,0.0,0.04320987654320987,0.0,0.09876620477560767,0.1736007830600932,0.13891488792944198,0.22479780996086196,0.1646108541172891,0.05836903153141461,0.07706100430101492,0.04826544033570782,0.09401320306031181,0.03885541954310983,0.11764705882352941
