contacts,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70+
0-4,0.020833333333333336,0.022058823529411763,0.0,0.0,0.027442181419664355,0.0,0.009789830963566582,0.0,0.014953904293087917,0.008298755186721992,0.0,0.0,0.0,0.0,0.0
5-9,0.021712085426293888,0.17045454545454541,0.017341040462427747,0.0,0.0,0.007841948771970845,0.08161104516110236,0.12132555469333428,0.050037271970566885,0.0,0.01595220683228047,0.013017225266625678,0.0,0.0,0.0018953726823675646
10-14,0.0,0.019115228374039332,0.35294117647058826,0.030110927775573466,0.0,0.0,0.0,0.019835625584568986,0.0,0.0065601731009940914,0.006789176117162396,0.009352564889136225,0.0,0.0,0.004271439602792925
15-19,0.0,0.0,0.030351474521967275,0.2017543859649123,0.017543859649122806,0.004149377593360996,0.031807710256973265,0.0,0.06283520633331417,0.11429756234602663,0.016430461680228093,0.010509132130204156,0.008368200836820083,0.0,0.0
20-24,0.031133738386296617,0.0,0.0,0.018199463908182577,0.12280701754385966,0.6163337199935846,0.06454324059416794,0.011148221675372645,0.008771929824561405,0.0756279738383394,0.01974355637467168,0.011904761904761904,0.08109924816302015,0.010702012521300527,0.02432684114108639
25-29,0.0,0.009302325581395349,0.0,0.004429865041524909,0.6342931419614785,0.2204724409448819,0.13613986212276807,0.0880298496745718,0.31149530384743973,0.0950923644070693,0.09557868816907565,0.08280520269778499,0.07901211780044129,0.019153130061298502,0.06389983637109757
30-34,0.012069541267490871,0.10222222222222223,0.0,0.03585657370517928,0.07013805155569307,0.14375208410620022,0.0364963503649635,0.12411729924991188,0.07903429130724171,0.2541202887243181,0.11914358502896576,0.09459667402708466,0.11118221049304948,0.018273325620797958,0.04084544800064497
35-39,0.0,0.16376306620209058,0.02428875410737808,0.0,0.01305496835690272,0.10016733078445463,0.13375179353813407,0.12562814070351755,0.047387876613775595,0.06734425352528454,0.056069765996826205,0.1181363657622324,0.05246913580246914,0.0,0.08032128514056225
40-44,0.0228310502283105,0.07761501110662765,0.0,0.08771929824561403,0.01180466863748545,0.40732031291659626,0.09787488960351647,0.05445724585588951,0.11695906432748539,0.06788700100879969,0.05556716633770622,0.2421091041312534,0.21322367389913688,0.0,0.14223672652212735
45-49,0.014811452321514328,0.0,0.01079136690647482,0.1865273286038464,0.11897467208115688,0.1453595635296123,0.3678819340638656,0.09046953681537523,0.07935970096843957,0.07772020725388601,0.04554613546831054,0.2346735588157128,0.30250219699909725,0.054883375812436574,0.06563197362614162
50-54,0.0,0.029657053454966203,0.011450381679389313,0.0274914089347079,0.031844846822005494,0.1497961869780525,0.1768404102355232,0.07722755687546372,0.0665998695306731,0.046697460394909594,0.04519774011299435,0.41363129417768946,0.17742207416461206,0.020868414340421533,0.09833286467553158
55-59,0.0,0.02319155613523115,0.015116034017370092,0.016850714695005466,0.018400886051127233,0.12436596948330526,0.1345522482535923,0.15593061823567006,0.2780804711753495,0.2305738919550564,0.3963853826044751,0.1282051282051282,0.10561550995321572,0.012236420035822523,0.039428538869751326
60-64,0.0,0.0,0.0,0.011421308426913367,0.10670066887344308,0.10101129279956855,0.13461166247649528,0.05895002549968468,0.20846208818972856,0.25299200436806846,0.14472520914179593,0.0899000621864995,0.112,0.022963377945967017,0.06719948383229743
65-69,0.0,0.0,0.0,0.0,0.012345679012345678,0.021469167150908738,0.019398323127276608,0.0,0.0,0.0402455893633065,0.014925373134328358,0.0091324200913242,0.020134228187919465,0.0,0.06756756756756757
70+,0.0,0.007246376811594203,0.014814814814814815,0.0,0.08068978677787246,0.20594844058929526,0.12467333654132959,0.227506217309788,0.3505790383504627,0.13838093533317972,0.2022170451421834,0.08461074326821366,0.16941367836442642,0.19427709771554913,0.32
