contacts,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70+
0-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042524955252695625,0.024036000294944987,0.007575757575757575,0.0,0.007911392405063292,0.005870841487279843,0.0,0.0
5-9,0.0,0.0,0.05536332179930795,0.0,0.012176477858383605,0.0,0.013574660633484163,0.0040191336459143865,0.00844566152610595,0.00200540367771649,0.0,0.0,0.0,0.0,0.0017050298380221656
10-14,0.0,0.06102762645829396,0.2913907284768212,0.05704614859290296,0.0,0.007772020725388601,0.0,0.0,0.0021231422505307855,0.007558375875982536,0.014039890260875761,0.0,0.0,0.0,0.0008431703204047217
15-19,0.0,0.0,0.05750187236005477,0.19999999999999998,0.007641932789404001,0.0,0.0,0.0015679673599501706,0.02332209053673707,0.013654516688033977,0.009289181039276508,0.0,0.0,0.0,0.0
20-24,0.0,0.014035087719298248,0.0,0.007927507559402362,0.23129251700680273,0.03598212918341759,0.014282971443784211,0.052821179252773263,0.0,0.0,0.005226480836236934,0.024841127827334313,0.0036900369003690036,0.0,0.010152284263959392
25-29,0.0,0.0,0.008363674942867548,0.0,0.037030616748425386,0.00425531914893617,0.010738747161562437,0.014079685583592943,0.0027558301509998102,0.02028003435894061,0.01854398253258253,0.007540979052845228,0.031746031746031744,0.0,0.002362204724409449
30-34,0.0,0.017002992341637678,0.0,0.0,0.015521064301552107,0.0113392011795344,0.03289473684210526,0.06463199002090475,0.006470378594226741,0.014269403547044398,0.007373297549155827,0.007317073170731707,0.009701909597783333,0.019572953736654804,0.005227781926811053
35-39,0.005649717514124294,0.0054249547920434,0.0,0.0019047619047619048,0.06185549980967626,0.01602098070605085,0.06964899041050421,0.004819277108433735,0.007103550739891287,0.006946053162831623,0.010038083479744369,0.0053705692803437165,0.0,0.0,0.003691759272795643
40-44,0.03669724770642202,0.013100436681222707,0.002987630287268284,0.032558139534883714,0.0,0.003603603603603604,0.008012820512820512,0.008163265306122448,0.00625,0.006435612523501484,0.022314172614137723,0.0031243207081803176,0.004291642635645754,0.0,0.004428044280442804
45-49,0.013521060641988459,0.0036363636363636364,0.012433392539964476,0.022283419426610006,0.0,0.031000353826116423,0.02065736585290653,0.009331252177298431,0.007523211775809931,0.014563106796116505,0.005812544818509036,0.21715570490600575,0.007677445657636831,0.004070780802723409,0.006219765031098825
50-54,0.0,0.0,0.02367917689119551,0.015542635355559907,0.008429913967355337,0.02906315129429901,0.01094391244870041,0.013825930054648196,0.02674458826557174,0.0059594755661501785,0.02576112412177986,0.013094447001721465,0.03041362530413625,0.004379562043795621,0.004085189969624925
55-59,0.013873421741303122,0.0,0.0,0.0,0.03839629605271022,0.011325872532227745,0.010407645468339667,0.0070887248203230025,0.0035885167464114833,0.21336206896551724,0.012548488128999377,0.027131782945736434,0.003868749283417062,0.0069244857567057685,0.011173433921047412
60-64,0.008763211813510214,0.0,0.0,0.0,0.0048549082063697,0.04058501147914936,0.011746395168460187,0.0,0.004195804195804196,0.0064208868055204964,0.024808740984605546,0.0032930845225027446,0.0,0.01725058184050116,0.005160807577151066
65-69,0.0,0.0,0.0,0.0,0.0,0.0,0.02077796286335131,0.0,0.0,0.0029850746268656712,0.003132322207249742,0.005167958656330749,0.015125263886188399,0.011627906976744186,0.01237432327919567
70+,0.0,0.006518659256968235,0.0029244033196621547,0.0,0.03367414814838758,0.0076133587654198835,0.015956858044884295,0.010456732432782279,0.010914055346805285,0.013113987817261646,0.008401006593552416,0.023977367054891705,0.013010686170716594,0.035579904670566154,0.03961352657004831
