contacts,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70+
0-4,0.0,0.0,0.0,0.0,0.0,0.0,0.004514672686230249,0.0039965931396781194,0.015834705688812657,0.0075187969924812035,0.0,0.0032414910858995136,0.006968641114982578,0.0,0.0
5-9,0.0,0.0,0.08037608625264817,0.0,0.012007945292869643,0.0,0.0022123893805309734,0.00129069739035462,0.008336450385682167,0.0010193826457893433,0.0009101339003255286,0.0,0.0,0.0,0.0
10-14,0.0,0.0885994844346125,0.28888888888888886,0.016261833692564242,0.0,0.0024752475247524753,0.0,0.0035778175313059034,0.0,0.0,0.009325842922908676,0.0016366612111292963,0.0,0.0,0.0009041591320072332
15-19,0.0,0.0,0.016391744375300388,0.2727272727272727,0.004016064257028112,0.0,0.0,0.003414200119801198,0.023652120119804106,0.015772706923997983,0.019169743553344377,0.0,0.0,0.0,0.0
20-24,0.0,0.013840830449826988,0.0,0.004166142340427337,0.23021582733812948,0.02164244011121817,0.01460684834727138,0.009100654517535313,0.0,0.0,0.005172413793103448,0.010615881991326594,0.0034965034965034965,0.0,0.0027027027027027024
25-29,0.0,0.0,0.0026636786534215127,0.0,0.022273081761615438,0.007434944237918216,0.00829287373047757,0.0132060542991853,0.006558686680123905,0.01883266153070026,0.015492957746478873,0.010728012556436541,0.015359274554333677,0.0,0.0
30-34,0.005565982548468673,0.0027711366574497986,0.0,0.0,0.015873015873015872,0.008756567425569177,0.023178807947019868,0.07640551077827895,0.005243527588048684,0.008866659874635679,0.005440660001782883,0.0012853470437017996,0.010410742394111,0.022222222222222223,0.0031421838177533384
35-39,0.005309734513274336,0.0017421602787456446,0.004381043082732894,0.004147559757645416,0.010657193605683837,0.015026893880134274,0.0823364201811642,0.0,0.0,0.0030537078911944842,0.010404624277456647,0.0,0.0,0.0,0.0026567038645930936
40-44,0.024175824175824177,0.01293103448275862,0.0,0.033018867924528295,0.0,0.008576329331046312,0.006493506493506493,0.0,0.006369426751592356,0.006682082790358987,0.022516556291390728,0.00440832423972784,0.002677376171352075,0.0,0.001556420233463035
45-49,0.013419398531898321,0.0018484288354898336,0.0,0.02574018926561132,0.0,0.028787878787878786,0.012835984091400488,0.004102317926533939,0.007811334779989886,0.01790281329923274,0.002344579376312058,0.11504321430552228,0.006542957877943987,0.0,0.008810572687224669
50-54,0.0,0.001692047377326565,0.0157286332106476,0.032074768771266485,0.008342707960796489,0.024281417122290063,0.008075370121130552,0.014330784137757893,0.026987154647637582,0.002403846153846154,0.013605442176870748,0.010194180504496556,0.02745995423340961,0.008837270387856689,0.0038854630791755104
55-59,0.005684280415237324,0.0,0.002645245110363032,0.0,0.016408697327787602,0.016112510310248802,0.0018282496323989992,0.0,0.005063291139240506,0.11303344867358708,0.00976914512149575,0.01680672268907563,0.002584840922033695,0.003530666650652349,0.004421560198290755
60-64,0.010401861177012126,0.0,0.0,0.0,0.004600280153588073,0.019635724524119727,0.012604600457853091,0.0,0.002617586580997999,0.0054720793582925045,0.022399397809807698,0.0022002200220022,0.0,0.006371589039011332,0.003843774315684476
65-69,0.0,0.0,0.0,0.0,0.0,0.0,0.02359033359435038,0.0,0.0,0.0,0.006320535708945841,0.002635046113306983,0.00558659217877095,0.00706713780918728,0.018133132652721852
70+,0.0,0.0,0.003135933397033739,0.0,0.008964604304368044,0.0,0.009590947333453066,0.007524987251986081,0.0038361984422622983,0.018576544661358396,0.007990277365278776,0.009488342847762506,0.009690371242254081,0.0521382152870755,0.050463439752832136
