contacts,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70+
0-4,0.0,0.0,0.0034649329202258287,0.0,0.0,0.0,0.02631578947368421,0.0027420462949825594,0.010762598723616798,0.00392156862745098,0.0,0.00505902192242833,0.0035149384885764497,0.0,0.0
5-9,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0025949572751788157,0.10792725945749235,0.0010366278409248773,0.0,0.0,0.0,0.0,0.0
10-14,0.0037593984962406013,0.045929645954288945,0.4605263157894737,0.15522836993043337,0.0,0.0,0.0,0.0017035775127768312,0.0021551724137931034,0.0,0.001979704109845907,0.0,0.0,0.0,0.0008673026886383349
15-19,0.0,0.0,0.15646844063210968,0.36538461538461536,0.008346118847418427,0.0,0.0,0.010475632148325935,0.0034438526548066424,0.022834036217922703,0.011576991638048408,0.0,0.0,0.0,0.0009049773755656109
20-24,0.0,0.0,0.0,0.008658008658008658,0.13385826771653542,0.023776388673449007,0.017080862104465837,0.03202846975088968,0.0,0.0,0.005226480836236934,0.015724038654564117,0.0,0.0,0.005319148936170213
25-29,0.0,0.0,0.0,0.0,0.024469211706178048,0.0,0.00886655410267695,0.01741252506717749,0.0013804022868275222,0.012846487602118784,0.001451378809869376,0.009701682251082037,0.05963331631891604,0.0,0.0
30-34,0.03244381932857398,0.0,0.0,0.0,0.018561484918793503,0.009362324973935974,0.013157894736842105,0.06694235564956769,0.002621763794024342,0.008232947898211928,0.012096965063447889,0.007662835249042145,0.012257959577527235,0.018998272884283247,0.003831417624521073
35-39,0.0036429872495446266,0.0035026269702276703,0.002086033290670943,0.012725765570186658,0.03750648949164389,0.01981334927464262,0.07213869610366723,0.0,0.0011649062458322392,0.0033025101873185954,0.009070294784580499,0.0,0.0022471910112359553,0.0,0.0016386148645917008
40-44,0.01643192488262911,0.1674107142857143,0.0030327022959124174,0.004807692307692307,0.0,0.0018050541516245488,0.0032467532467532465,0.0013386880856760374,0.0032051282051282055,0.002824858757062147,0.028985507246376815,0.007868349208694678,0.003970903506724653,0.0017035775127768314,0.0038080731150038085
45-49,0.006999137273499908,0.0018796992481203006,0.0,0.037263889881380845,0.0,0.01963732674412016,0.011918579232872581,0.004436556221721205,0.0033022514311608943,0.022727272727272728,0.03355279430110162,0.0011631774554272632,0.001405051287559251,0.0020323570326562478,0.004294917680744452
50-54,0.0,0.0,0.0033388981636060097,0.01937059454259135,0.008429913967355337,0.0022746808492975254,0.01795507717771657,0.012492948631051224,0.03474049745774318,0.03440094899169632,0.006711409395973154,0.008968202572673245,0.02106430155210643,0.002770083102493075,0.0030982554335606495
55-59,0.008871503413662973,0.0,0.0,0.0,0.02430424445787696,0.014571054468381464,0.010899449915758017,0.0,0.009037389416549229,0.001142857142857143,0.00859428301988294,0.014613778705636743,0.002515653531186968,0.0,0.0036013486564490118
60-64,0.005246632966260948,0.0,0.0,0.0,0.0,0.076236893061303,0.014841082129805035,0.002524759849556885,0.003882227624514671,0.0011750881316098707,0.01718239098437115,0.0021413276231263376,0.0,0.016993348465520936,0.003422593197874327
65-69,0.0,0.0,0.0,0.0,0.0,0.0,0.020167901777553433,0.0,0.0014603359378906435,0.0014903129657228018,0.0019812010267461436,0.0,0.014899722352987704,0.007272727272727273,0.014481110260992478
70+,0.0,0.0,0.003008102634101748,0.0031138954131965033,0.017643104216043492,0.0,0.011694708769622371,0.004641298614912062,0.009385976767530568,0.00905556686784901,0.006371420795455046,0.007728229230018519,0.008628549954996454,0.04163755148342626,0.03396603396603397
