contacts,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70+
0-4,0.0,0.0,0.0037928895340743635,0.0,0.0,0.0,0.00963855421686747,0.0029868718570345734,0.007910398647792884,0.003992015968063872,0.0,0.006666666666666665,0.003853564547206166,0.0,0.0
5-9,0.0,0.0,0.06856183101733375,0.0,0.0,0.0,0.0021691973969631237,0.004041056193073919,0.012613411887901715,0.004032804470727859,0.001838937213991068,0.0,0.0,0.0,0.0035273368606701942
10-14,0.004115226337448559,0.07557649499049421,0.12328767123287672,0.026495431594511325,0.0,0.0025188916876574307,0.0,0.0018083182640144665,0.0,0.003315869312866105,0.012536880142169042,0.004622496147919877,0.0,0.0,0.0
15-19,0.0,0.0,0.026707095277273354,0.5042735042735043,0.015606207586129245,0.0,0.0,0.001570959664072213,0.018155610309211055,0.007056803506127143,0.012131063236040029,0.0,0.0,0.0,0.0009025270758122743
20-24,0.0,0.0,0.0,0.016189402867319767,0.32116788321167883,0.15663269953737805,0.028314813719326058,0.03308823529411765,0.0,0.0,0.0,0.024815313515177483,0.007155635062611807,0.0,0.005319148936170213
25-29,0.0,0.0,0.0027106452795523706,0.0,0.16119683849928884,0.01195219123505976,0.012023090580073137,0.005710723243306736,0.030966700596401917,0.013511826381932187,0.03468583088350072,0.0035355687230393777,0.029717682020802376,0.0016675189518805115,0.00322061191626409
30-34,0.011883037440827094,0.002717036375634076,0.0,0.0,0.030769230769230767,0.012695358297957968,0.03773584905660377,0.0627177942414214,0.006358293295744073,0.010952436041372403,0.005748256997066537,0.008526187576126675,0.009634782634025627,0.019933554817275746,0.0030557677616501145
35-39,0.003968253968253968,0.005454545454545455,0.0022142885020322673,0.0019083969465648856,0.03874751304099975,0.0064981129269838424,0.06758620689655172,0.004914004914004914,0.002403825871924538,0.002466091245376079,0.0008551627149262417,0.0,0.0024125452352231603,0.0,0.002861230329041488
40-44,0.012077294685990338,0.01956521739130435,0.0,0.02534562211981567,0.0,0.040492957746478875,0.007874015748031496,0.0027624309392265192,0.006309148264984228,0.007319238443838718,0.007905138339920948,0.0031852830634618843,0.0,0.0016638935108153079,0.0045871559633027525
45-49,0.00712487027841308,0.007312614259597806,0.005454545454545455,0.011516314779270634,0.0,0.02065437322557048,0.015855496520318934,0.0033129201236132195,0.008556167831665682,0.017326732673267328,0.002305780190415641,0.11109178288466005,0.0028951541058424273,0.0019821389083028228,0.005734767025089606
50-54,0.0,0.003418803418803419,0.02114425376795073,0.020297665806682776,0.0,0.05436154552909084,0.00853192494798045,0.001177856301531213,0.009474681124839048,0.002364066193853428,0.011312217194570135,0.012100613125163152,0.05787037037037037,0.006058104353730362,0.0038093660874999736
55-59,0.01169067005400476,0.0,0.007471085188436731,0.0,0.03835639553052539,0.005310106341028325,0.012127463456814798,0.0,0.0036585365853658534,0.10915104740904079,0.011596091086149845,0.029821073558648114,0.0025401301601390576,0.0,0.006959837755640377
60-64,0.0057520889360356065,0.0,0.0,0.0,0.009414526825947683,0.03799191267736121,0.011665122524677043,0.002710538318583387,0.0,0.0024213075060532684,0.047205521040152215,0.0021621621621621618,0.0,0.02564832375318049,0.005784340490989408
65-69,0.0,0.0,0.0,0.0,0.0,0.0018691588785046728,0.021160764353736216,0.0,0.001426318129021311,0.0014534883720930232,0.004332838446234261,0.0,0.02248838146980315,0.007042253521126761,0.015481528114912315
70+,0.0,0.013485691901981903,0.0,0.0031054642884315305,0.017643104216043492,0.010379995310878425,0.009327177964465817,0.00810429872820275,0.011306227060337279,0.012091399679221094,0.007833787377403284,0.01493529971973375,0.01458264771700264,0.04451405398542925,0.03834510595358224
