contacts,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70+
0-4,0.0,0.0,0.003245324495704473,0.0,0.0,0.0,0.009259259259259259,0.007060897823383794,0.004415602301374724,0.003676470588235294,0.0,0.003246753246753246,0.003690036900369003,0.0,0.0
5-9,0.0,0.0,0.05067567567567568,0.0,0.0124830798188465,0.0,0.0022522522522522522,0.004078130103102121,0.031035188014968476,0.001983762630834657,0.0,0.0,0.0,0.0,0.0
10-14,0.00352112676056338,0.05586038021467575,0.23899371069182387,0.0533721326445283,0.0,0.0025188916876574307,0.0,0.001763668430335097,0.0020876826722338207,0.004206985287373373,0.004600602885259185,0.001538461538461538,0.0,0.0,0.0008960573476702509
15-19,0.0,0.0,0.05379850585200399,0.4892086330935252,0.014028405191977344,0.0,0.0,0.0,0.0405759371616434,0.010981465432175154,0.012969586438015867,0.0,0.0,0.0,0.0
20-24,0.0,0.014388489208633094,0.0,0.014552638876902906,0.014184397163120567,0.09665413471851414,0.028757232683690532,0.06397753823929395,0.0,0.0,0.005119453924914676,0.014983651502409255,0.0,0.0,0.00273224043715847
25-29,0.0,0.0,0.0027106452795523706,0.0,0.09947055110794929,0.0,0.02124104484433818,0.023267219158488124,0.017816590089125117,0.010540522283231036,0.027315810570157858,0.008678395798866298,0.0023884297317320344,0.0,0.0
30-34,0.011415417911905658,0.0028210670476741194,0.0,0.0,0.03125,0.022428731874381803,0.035830618892508145,0.011188811188811189,0.005151535875977655,0.013547329442575223,0.031329151640600586,0.007518796992481203,0.0107481143768654,0.024013722126929673,0.0031645569620253164
35-39,0.009380863039399624,0.005504587155963303,0.002159614711858631,0.0,0.07491999725046711,0.026475283628206614,0.01205733264506318,0.004901960784313725,0.0,0.006045949214026602,0.009378663540445486,0.00778642936596218,0.0,0.0,0.0014652014652014652
40-44,0.0067415730337078645,0.04814004376367615,0.002937732495414116,0.05664488017429194,0.0,0.023297491039426525,0.006379585326953748,0.0,0.003125,0.007532209135053626,0.032246649598380236,0.0010735438191692337,0.0013878446334177812,0.0,0.0054815974941268605
45-49,0.006561691193906164,0.0035971223021582736,0.006920415224913494,0.017921146953405017,0.0,0.01611239480707152,0.01961204192610378,0.008122062334493111,0.008805129932196036,0.021479713603818618,0.005644357757788288,0.11296242595976307,0.00668312911141001,0.005886524757895003,0.007267441860465117
50-54,0.0,0.0,0.007759212323031467,0.02170068080987643,0.008257287742767856,0.042810843567827155,0.04650069936293921,0.012917679592716506,0.038649130369567596,0.005787037037037037,0.015730337078651686,0.009894281668768703,0.030162412993039442,0.009426307242186526,0.001773376510553367
55-59,0.005693508143184136,0.0,0.00248653040374125,0.0,0.02315984696975326,0.013034170220257447,0.010694573037642265,0.010277468221144608,0.0012330456226880395,0.110989010989011,0.009481750244908984,0.012219959266802444,0.0038815314947058845,0.0,0.006168507185509541
60-64,0.005507996601111585,0.0,0.0,0.0,0.0,0.0030534351145038168,0.013013066913684172,0.0,0.00135685210312076,0.0055893089244282495,0.02460382423772574,0.003303964757709251,0.0,0.003291527959546979,0.0024599380169767282
65-69,0.0,0.0,0.0,0.0,0.0,0.0,0.025492127211733683,0.0,0.0,0.004316546762589928,0.006741822860778684,0.0,0.0028860028860028856,0.014492753623188406,0.0154095701540957
70+,0.0,0.0,0.003107833635411573,0.0,0.009062578121902122,0.0,0.009659237306555185,0.004150113414662067,0.013510808530990358,0.015322949266454784,0.003646867800220723,0.013237162542223586,0.006201642099581474,0.04430715318541153,0.06792058516196448
