contacts,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70+
0-4,0.0,0.0,0.007117159511815215,0.0,0.0,0.0,0.01923076923076923,0.010582660217542532,0.0014685672825947328,0.011152416356877325,0.0,0.0049180327868852455,0.0074211502782931356,0.0,0.0
5-9,0.0,0.0,0.12942144670635483,0.0,0.0124830798188465,0.0,0.0,0.0025591029432247042,0.052310007390859455,0.004025445338482005,0.0018515977111614025,0.0,0.0,0.0,0.0
10-14,0.007722007722007721,0.14266274942675405,0.2753623188405797,0.03595360547805107,0.0,0.0,0.0,0.0034129692832764505,0.004319654427645788,0.0021906644109025318,0.0027090499675150497,0.001594896331738437,0.0,0.0,0.0008613264427217915
15-19,0.0,0.0,0.036240827541859005,0.9549549549549549,0.015503875968992248,0.0,0.0,0.0,0.0082146944059608,0.016980975425189122,0.022372226231700956,0.0,0.0,0.0,0.0008818342151675486
20-24,0.0,0.014388489208633094,0.0,0.016083247174672972,0.23129251700680273,0.021219825380425505,0.060377176313268804,0.04128039369190957,0.0,0.0,0.0,0.028023114739890543,0.007079646017699115,0.0,0.005128205128205128
25-29,0.0,0.0,0.0,0.0,0.021838152409646063,0.0045045045045045045,0.02055961945869201,0.006739271325659202,0.011184539186873087,0.01794521915527508,0.02422041136394291,0.006088739923851557,0.018069408553569505,0.0,0.001606425702811245
30-34,0.023708944893957903,0.0,0.0,0.0,0.06561085972850679,0.021709204780537877,0.03389830508474576,0.009421265141318977,0.0026048491889016042,0.004213483146067416,0.008577020816688468,0.003826530612244898,0.01627991954934971,0.00927643784786642,0.0032834747763460714
35-39,0.0140597539543058,0.0034542314335060447,0.004179186148886839,0.0,0.048340825030316066,0.007668476347727888,0.010152582417318508,0.004464285714285714,0.0,0.005189331712512723,0.000808500161439175,0.002134471718249733,0.0023094688221709007,0.0,0.003199253494974415
40-44,0.002242152466367713,0.08114035087719298,0.006078504817725104,0.011467889908256881,0.0,0.014625228519195612,0.0032258064516129032,0.0,0.015384615384615384,0.005196002942859222,0.00903225806451613,0.0010695872694671358,0.002722532294520733,0.0,0.0051928783382789315
45-49,0.019904609718317586,0.007299270072992701,0.003603603603603604,0.0277120169331258,0.0,0.027431321537947827,0.006099726773891582,0.006971291711416742,0.006074111886648073,0.016786570743405275,0.004499861686485887,0.2213054237078085,0.006222393587680146,0.0020631037351170074,0.002777777777777778
50-54,0.0,0.0034423407917383822,0.004568986808011914,0.03743315508021391,0.0,0.03795956335936001,0.012730554309349185,0.0011135857461024498,0.0108255872723161,0.004613610149942329,0.035555555555555556,0.01199259599783547,0.021889400921658985,0.003455596197130033,0.0020366598778004076
55-59,0.00862426479393794,0.0,0.00257774284279396,0.0,0.04331461185461675,0.009144739930474936,0.005442773778085796,0.00281733310895228,0.0012285012285012285,0.217439293598234,0.011492577616675203,0.014314928425357872,0.0012952703407544811,0.0,0.003878304768012982
60-64,0.011077306707986938,0.0,0.0,0.0,0.00931454954991992,0.023100435337393827,0.019710590622396006,0.002594730099429131,0.0026617343041759798,0.005203981463046745,0.01785543394919675,0.0011025358324145535,0.0,0.029288135114367796,0.00512141209946289
65-69,0.0,0.0,0.0,0.0,0.0,0.0,0.009847541852929192,0.0,0.0,0.0015128593040847197,0.0024714892948924467,0.0,0.025679758308157098,0.020491803278688523,0.012799404135390375
70+,0.0,0.0,0.0029873749673723646,0.0030342631671800143,0.01700976201341629,0.0051774916369923705,0.010022212409321513,0.009061733257666514,0.012799185826464901,0.005856771719622717,0.004188298020274392,0.008322556667043568,0.012911367955672956,0.03680214010109818,0.04203323558162268
