contacts,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70+
0-4,0.0,0.0,0.0,0.0,0.0,0.0,0.016867469879518072,0.001393873533282801,0.01071543571431085,0.0038461538461538464,0.0,0.0016366612111292963,0.0018181818181818182,0.0,0.0
5-9,0.0,0.0,0.07059285312767634,0.0,0.0,0.0,0.005,0.0,0.02448172771491472,0.0010920515076673955,0.0009570981051465969,0.0,0.0,0.0,0.0
10-14,0.0,0.07781531402537503,0.27058823529411763,0.0719468959858846,0.0,0.0,0.0,0.0,0.0018796992481203009,0.004319071929132877,0.006094780875317013,0.0015290519877675841,0.0,0.0,0.0008403361344537815
15-19,0.0,0.0,0.07252165714474128,0.6037735849056604,0.025596466638956344,0.0,0.0,0.0035128764238416947,0.021428416518796886,0.012279875172652777,0.006449547233290975,0.0,0.0,0.0,0.0017761989342806395
20-24,0.0,0.0,0.0,0.026552992334043065,0.14173228346456693,0.07714285714285715,0.01773940136632476,0.05022901572846737,0.0,0.0,0.0,0.06613840928703672,0.007272727272727273,0.0,0.0026155187445510027
25-29,0.0,0.0,0.0,0.0,0.07939073208186252,0.004484304932735426,0.015033810332922174,0.010244200924829661,0.02091604422297292,0.0010619921915808418,0.03556138938482534,0.005181436023602215,0.0024217050685518306,0.0,0.0016090104585679808
30-34,0.020795315521447415,0.006262768845836545,0.0,0.0,0.01927710843373494,0.015874421596416912,0.024305555555555552,0.14114237039951644,0.006211563450457672,0.011959758139680653,0.023265096917748956,0.0051813471502590676,0.01681531220677181,0.008787346221441127,0.0040731037883976464
35-39,0.001851851851851852,0.0,0.0,0.004267431426941527,0.05881998313525566,0.011656662671278385,0.1520984206008847,0.002421307506053269,0.0033684579314968363,0.0021642505777441094,0.0008412898551244254,0.0011148272017837235,0.002392344497607656,0.0,0.0023398820276020115
40-44,0.016359918200408996,0.0379746835443038,0.0026450636565852666,0.029914529914529912,0.0,0.02735042735042735,0.007692307692307693,0.003870967741935484,0.008287292817679558,0.007564064062520643,0.01354679802955665,0.0,0.0025768681462788596,0.0015552099533437014,0.010130246020260492
45-49,0.006864538479778757,0.0019801980198019802,0.007104795737122558,0.02004008016032064,0.0,0.0016233766233766235,0.01731376497897368,0.002907430657723524,0.008842368247051426,0.03053435114503817,0.009255943255476311,0.22746286614113528,0.003916297359942307,0.0,0.004953998584571833
50-54,0.0,0.0017793594306049823,0.01027923949390647,0.01079136690647482,0.0,0.055733769060163335,0.034531521626646536,0.0011587485515643105,0.016236476336469872,0.009489916963226572,0.006666666666666667,0.0066568947555027715,0.013745704467353952,0.0019127000831850106,0.0033826855344160824
55-59,0.002870049931425064,0.0,0.00247132226671531,0.0,0.10222844796306055,0.007782051047479037,0.007369835305732753,0.001471483346203058,0.0,0.2234891676168757,0.006379342694230838,0.008264462809917356,0.0051810813630179245,0.0,0.004654255319148937
60-64,0.0027139401434567996,0.0,0.0,0.0,0.00956858271946319,0.0030959752321981426,0.020358806693777348,0.002687842423571325,0.0025193230420417234,0.003275321398066196,0.011212527884176362,0.004410143329658214,0.0,0.02734123722688701,0.0017925409264615499
65-69,0.0,0.0,0.0,0.0,0.0,0.0,0.009328339294778271,0.0,0.0013331527146839934,0.0,0.0013679890560875513,0.0,0.02397272346261509,0.010676156583629894,0.013634856530755728
70+,0.0,0.0,0.00291457339253724,0.0061116419743910055,0.008675423520356173,0.00518582227518544,0.01243241203697033,0.006627604477683588,0.02496859984670722,0.01044519797130166,0.0069563383073598,0.009987689455450323,0.004519096496760184,0.03920431724753423,0.03823529411764706
