contacts,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70+
0-4,0.0,0.0,0.0035044568698861995,0.0,0.0,0.0,0.007425742574257426,0.0068676250727437264,0.016866463726281134,0.003745318352059925,0.0,0.006611570247933884,0.0048,0.0,0.0
5-9,0.0,0.0,0.050756148109506294,0.0,0.012438337597273573,0.0,0.0024096385542168677,0.0,0.07163172183252825,0.0010119009382973114,0.0009887667924492417,0.0,0.0,0.0,0.001680672268907563
10-14,0.0038022813688212928,0.05594908590415383,0.17557251908396945,0.040424887769812345,0.0,0.002865329512893983,0.0,0.0,0.002150537634408602,0.005702714578099929,0.007452268617470387,0.0,0.0,0.0,0.0025466893039049233
15-19,0.0,0.0,0.040747829503751595,0.4173913043478261,0.007824608473612861,0.0,0.0,0.0046507506439199976,0.03509815088729442,0.013350340752268836,0.009266016180128634,0.0,0.0,0.0,0.0008605851979345956
20-24,0.0,0.014336917562724013,0.0,0.008117009732137078,0.014705882352941176,0.08184092069933004,0.015788284610653625,0.10507246376811594,0.0,0.0,0.0111731843575419,0.02182911912956409,0.003179650238473768,0.0,0.00253592561284869
25-29,0.0,0.0,0.003083456091639803,0.0,0.08422569307410051,0.0,0.019435542082009892,0.018593500742080698,0.020781056165827372,0.007943747000133533,0.017662059864276984,0.007232209047055101,0.0011001557484419707,0.003686457187008569,0.0007905138339920949
30-34,0.009154939117468895,0.0030182018534152025,0.0,0.0,0.017156862745098037,0.020522274934458205,0.01838235294117647,0.07045116398986995,0.003997540834452957,0.006608055505838928,0.013498990732019859,0.006711409395973154,0.00392156862745098,0.01486988847583643,0.004039135523293496
35-39,0.009124087591240875,0.0,0.0,0.005649717514124294,0.12304363239428584,0.021157156875288727,0.07591987255153716,0.01201923076923077,0.0023204932416978205,0.004577488955576714,0.0180245203732832,0.006749156355455568,0.0011001100110011003,0.0,0.000924846852736625
40-44,0.025751072961373387,0.1111111111111111,0.0030261803554911004,0.04899777282850779,0.0,0.02717391304347826,0.0049504950495049506,0.0026666666666666666,0.02095808383233533,0.007562911074462812,0.014515220330286913,0.0010788649781242237,0.0024459993891522425,0.003333333333333333,0.007241129616220131
45-49,0.006684569306151598,0.001834862385321101,0.009380863039399624,0.021787021047158312,0.0,0.012142926552820423,0.009566273720579034,0.006149348814639953,0.00884102040746314,0.02487562189054726,0.023077902105069128,0.11515456808729906,0.010250493714276575,0.0020414843845993147,0.004830917874396135
50-54,0.0,0.0018382352941176473,0.012568729780283845,0.015503875968992248,0.018021492056841577,0.027680953490035524,0.02003605194719932,0.024826029635284647,0.017397176136910553,0.023661270236612703,0.00997506234413965,0.018804438676520797,0.04138702460850112,0.0014992503748125937,0.0020718232044198894
55-59,0.011594052946120426,0.0,0.0,0.0,0.0337407112307656,0.010862127744866914,0.00954616251011021,0.008908350246642136,0.0012391573729863693,0.11314285714285714,0.01802040784721924,0.010570824524312896,0.002432319252721148,0.0036262191987078926,0.006355257909927023
60-64,0.00716480197872595,0.0,0.0,0.0,0.004183402619797103,0.0014064697609001407,0.004747961657857531,0.0012359935457126666,0.0023913767690480685,0.00857280699533186,0.0337598679331451,0.002070393374741201,0.0,0.020666894935173045,0.0018138430379493562
65-69,0.0,0.0,0.0,0.0,0.0,0.004132231404958678,0.015785353334509547,0.0,0.002857390651806026,0.0014970059880239522,0.0010722842138760986,0.0027063599458728013,0.018120678043955268,0.0075187969924812035,0.015033471703361157
70+,0.0,0.006425535553297259,0.008832790332222364,0.0029611483920672426,0.008411420775865198,0.0025478170308519768,0.012328730056373914,0.002619584692759303,0.01784762852392127,0.010185689947169941,0.004260609795486312,0.013637915855731807,0.004572800317954475,0.04322575691654401,0.051575931232091685
