contacts,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70+
0-4,0.0,0.0,0.0031564114958221594,0.0,0.0,0.0,0.004545454545454545,0.002934470596384844,0.0015339133677687374,0.003937007874015747,0.0,0.0015898251192368838,0.007029876977152899,0.0,0.0
5-9,0.0,0.0,0.08356268503728176,0.0,0.012805520994979065,0.0,0.002127659574468085,0.0027287672267534142,0.05360623384403646,0.0020501338712715046,0.0008470695040824999,0.0,0.0,0.0,0.0
10-14,0.0034246575342465756,0.09211210893005063,0.14772727272727273,0.006944444444444445,0.0,0.0,0.0,0.0017452006980802793,0.0,0.0021405259648783538,0.008077722591872777,0.001451378809869376,0.0,0.0,0.0008710801393728224
15-19,0.0,0.0,0.0069999214303770665,0.5357142857142857,0.016725640197792522,0.0,0.0,0.007163783355496423,0.018627742019379664,0.009278957592643336,0.004972196702315283,0.0,0.0,0.0,0.0
20-24,0.0,0.014760147601476014,0.0,0.017350668051895442,0.232,0.238045293576315,0.028693185394862715,0.0568687791955145,0.0,0.0,0.00977198697068404,0.0627861047795168,0.0034602076124567475,0.0,0.0027347310847766638
25-29,0.0,0.0,0.0,0.0,0.24498172385121988,0.0,0.021976087827907664,0.007837983351063975,0.046970771095735726,0.0038345089369229185,0.039224410565256336,0.004145859545664004,0.0011798050333970457,0.0019693656495719065,0.0008460236886632827
30-34,0.005603932429480959,0.0026650080195049124,0.0,0.0,0.031180400890868598,0.023204874579010572,0.037037037037037035,0.19197115461177747,0.008901610614041702,0.013837512321048708,0.03189200166236433,0.004778972520908005,0.013427967140955128,0.014109347442680777,0.0025676078358210816
35-39,0.003898635477582846,0.003683241252302026,0.00213700094524231,0.00870254188834048,0.06659538485256332,0.008918677856561866,0.2068727437036131,0.0,0.0024581496204426063,0.006013163454577633,0.017749473075589592,0.001098901098901099,0.0035294117647058825,0.0,0.0031797304204190524
40-44,0.00234192037470726,0.08315098468271336,0.0,0.026004728132387706,0.0,0.061420345489443376,0.011023622047244094,0.002824858757062147,0.00964630225080386,0.007112375533428164,0.0458358586784511,0.0021132136828792437,0.0013387977681006606,0.0018050541516245488,0.0046765393608729534
45-49,0.007026692932056993,0.003717472118959108,0.00352112676056338,0.015142747898195284,0.0,0.0058614858185193726,0.020032130534931296,0.008078018302282183,0.008314345708612777,0.025510204081632654,0.022141771181516827,0.11133728958716757,0.0,0.002147577273877704,0.008064516129032258
50-54,0.0,0.0015748031496062992,0.013623598089222581,0.008319467554076539,0.015761467808670892,0.06147465770552499,0.04733611680254015,0.024447193903612822,0.05493643835028111,0.022701475595913734,0.022494887525562373,0.009329404713196947,0.08386411889596604,0.00846250175194635,0.005808537897190842
55-59,0.0027879181368850783,0.0,0.002345783399755897,0.0,0.09704687660992997,0.006226708285709099,0.006797506399074893,0.0014504621555430145,0.0024271844660194173,0.10939226519337014,0.008940425225959683,0.013645224171539962,0.002432319252721148,0.0,0.010996630310804402
60-64,0.010493265932521896,0.0,0.0,0.0,0.004552526380367435,0.0015082956259426848,0.016257645647697567,0.00396535811665699,0.0013089005235602095,0.0,0.06840891813411104,0.002070393374741201,0.0,0.01106691406597003,0.003642089415903868
65-69,0.0,0.0,0.0,0.0,0.0,0.002207505518763797,0.014977989583714525,0.0,0.001547323457656693,0.001574803149606299,0.00605249609468677,0.0,0.00970344056804892,0.00411522633744856,0.009876543209876543
70+,0.0,0.0,0.003021204126410554,0.0,0.00907083935993485,0.0027267246565378604,0.007837158153251787,0.009006435078179286,0.011526535459798254,0.01700353079890466,0.011944992897767156,0.023597959516494658,0.009181912266175287,0.028398035024100023,0.037037037037037035
