contacts,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70+
0-4,0.0,0.0,0.0036720006246217943,0.0,0.0,0.0,0.02142857142857143,0.00448030778555186,0.008931559200507967,0.007858546168958742,0.0,0.008635578583765112,0.007677543186180422,0.0,0.0
5-9,0.0,0.0,0.12426661475422468,0.0,0.0,0.0,0.006437768240343348,0.0026940374620492797,0.006632566836345209,0.002981005466875863,0.0009622345887162565,0.0,0.0,0.0,0.00176522506619594
10-14,0.00398406374501992,0.1369805188703894,0.2893081761006289,0.06301882381622265,0.0,0.0,0.0,0.0017513134851138352,0.0039447731755424065,0.0063323893127651305,0.006133669457574303,0.006191950464396285,0.0,0.0,0.0008665511265164644
15-19,0.0,0.0,0.06352226141016003,0.7339449541284404,0.015304929447400882,0.0,0.0,0.003499391293615815,0.039186069595174046,0.009319631499853591,0.025958197707791217,0.0,0.0,0.0,0.0
20-24,0.0,0.0,0.0,0.01587686613242942,0.026666666666666665,0.010498687664041995,0.0,0.060498220640569395,0.0,0.0,0.005253940455341506,0.006740868995140549,0.0,0.0,0.005240174672489083
25-29,0.0,0.0,0.0,0.0,0.010804610179314429,0.008658008658008658,0.014027081467015413,0.01597662158987169,0.002641598849403963,0.008076385061898747,0.0015337423312883436,0.005567488094032138,0.015151515151515152,0.0,0.0016313213703099511
30-34,0.026418538596124523,0.008063650874467655,0.0,0.0,0.0,0.01481140176998677,0.036585365853658534,0.01891891891891892,0.0035835942983409646,0.01371395025460911,0.02425853341161379,0.0061349693251533735,0.026992774727241924,0.00338409475465313,0.0032710655746214074
35-39,0.005952380952380953,0.0036363636363636364,0.0021444860623885177,0.004251049732404323,0.07084559126199401,0.018179464642128183,0.020387483070453117,0.009708737864077669,0.0022899604358860067,0.00241254523522316,0.009274949753868401,0.002224694104560623,0.0023781212841854937,0.0,0.0014214641080312722
40-44,0.013636363636363637,0.0102880658436214,0.005550981717173025,0.05470459518599562,0.0,0.003454231433506045,0.004437869822485207,0.0026315789473684206,0.0028735632183908046,0.004661833399744613,0.011488092940676774,0.0020853749397514933,0.007780801788491389,0.0016366612111292963,0.004467609828741624
45-49,0.014025776068703154,0.005405405405405405,0.010416666666666666,0.01520912547528517,0.0,0.01234567901234568,0.01985325362507527,0.003240986996683137,0.005449669289713669,0.02158273381294964,0.024441820323940502,0.11033458717133608,0.004959454663963266,0.0,0.006373937677053825
50-54,0.0,0.0017889087656529517,0.010344827586206896,0.043433193922459444,0.008474204233383475,0.0024037654987208515,0.03600604261806447,0.012774829659080169,0.01376902119419651,0.025059665871121718,0.02137767220902613,0.010247307910016988,0.058823529411764705,0.0014619883040935674,0.003855100002392276
55-59,0.015143354992234149,0.0,0.010007707507317727,0.0,0.010419188830273254,0.008361866547542281,0.008726246711695836,0.0029364194917556024,0.0023952095808383233,0.1084070796460177,0.009820057437029963,0.024640657084188913,0.0012825438854413914,0.0035730346504601767,0.007330632124990303
60-64,0.011460015960854048,0.0,0.0,0.0,0.0,0.01937011911504856,0.032680968158253255,0.0026718623853812457,0.007607045498083669,0.004147746325334544,0.04798302373963708,0.001091703056768559,0.0,0.014833280262785051,0.002385294339340593
65-69,0.0,0.0,0.0,0.0,0.0,0.0,0.0035924365879721385,0.0,0.001402974133456314,0.0,0.0010456338752271312,0.0026666666666666666,0.01300578034682081,0.0038022813688212928,0.010126350036973928
70+,0.0,0.006748797271336046,0.0030054959593754896,0.0,0.017381154197115334,0.005257730088136624,0.009984335567260584,0.004026229432134841,0.01101157482868292,0.013439051254658359,0.007927837084617872,0.015730997153361823,0.006013461189940195,0.02911630485539857,0.021105527638190957
